query_id	subject_id	length	nident	pident	evalue	genome
EFB_0058	NZ_CP012190.1_27	192	124	64.6	9.76e-81	GCF_001191565.1
EFB_0058	NZ_CP012188.1_60	169	82	48.5	1.26e-45	GCF_001191565.1
EFB_0058	NZ_CP012191.1_42	169	81	47.9	5.02e-45	GCF_001191565.1
EFB_0058	NZ_CP012189.1_57	116	56	48.3	4.94e-29	GCF_001191565.1
EFB_0058	NZ_CP010089.1_4602	190	59	31.1	3.29e-19	GCF_000803665.1
EFB_0058	NZ_CP158979.1_23	192	125	65.1	1.39e-81	GCF_050320205.1
EFB_0058	NZ_CP158980.1_17	192	122	63.5	1.04e-78	GCF_050320205.1
EFB_0058	NZ_CP158978.1_83	192	121	63.0	6.18e-78	GCF_050320205.1
EFB_0058	NZ_CP158978.1_137	126	62	49.2	6.72e-34	GCF_050320205.1
EFB_0058	NZ_CP158978.1_186	126	62	49.2	6.72e-34	GCF_050320205.1
EFB_0058	NZ_CP158978.1_126	186	60	32.3	1.66e-22	GCF_050320205.1
EFB_0058	NZ_CP158978.1_175	186	60	32.3	1.66e-22	GCF_050320205.1
EFB_0058	NZ_CP158978.1_23	186	59	31.7	7.19e-22	GCF_050320205.1
EFB_0058	NZ_CP158978.1_90	186	59	31.7	7.19e-22	GCF_050320205.1
EFB_0058	NZ_CP114899.1_1182	190	63	33.2	1.39e-19	GCF_027497435.1
EFB_0058	NZ_CP141832.1_3007	149	53	35.6	1.35e-24	GCF_043633585.1
EFB_0058	NZ_CP060862.1_49	201	131	65.2	1.62e-88	GCF_014490015.1
EFB_0058	NZ_CP060862.1_20	205	81	39.5	7.96e-40	GCF_014490015.1
EFB_0058	NZ_CP060863.1_56	197	69	35.0	6.35e-28	GCF_014490015.1
EFB_0058	NZ_CP060863.1_202	113	45	39.8	7.91e-19	GCF_014490015.1
EFB_0058	NZ_CP083606.1_30	191	71	37.2	2.64e-29	GCF_020097115.1
EFB_0058	NZ_CP031277.1_166	197	75	38.1	8.34e-32	GCF_007814725.1
EFB_0058	NZ_CP031278.1_21	197	73	37.1	4.51e-31	GCF_007814725.1
EFB_0058	NZ_CP069225.2_28	191	133	69.6	1.05e-89	GCF_025562895.2
EFB_0058	NZ_CP069225.2_52	192	128	66.7	2.80e-85	GCF_025562895.2
EFB_0058	NZ_CP069224.2_70	186	56	30.1	6.91e-20	GCF_025562895.2
EFB_0058	NZ_CP085180.1_49	184	83	45.1	8.43e-48	GCF_023277785.1
EFB_0058	NZ_CP085178.1_1707	198	79	39.9	2.56e-34	GCF_023277785.1
EFB_0058	NZ_CP085179.1_7	138	59	42.8	1.36e-32	GCF_023277785.1
EFB_0058	NZ_CP085179.1_56	186	59	31.7	5.37e-22	GCF_023277785.1
EFB_0058	NZ_CP085179.1_8	41	24	58.5	1.81e-08	GCF_023277785.1
EFB_0058	NZ_CP187332.1_150	34	22	64.7	3.58e-09	GCF_050554825.1
EFB_0058	NZ_CP199551.1_22	184	60	32.6	5.53e-26	GCF_052568815.1
EFB_0058	NZ_CP137770.1_16	148	64	43.2	2.55e-27	GCF_033452345.1
EFB_0058	NZ_CP085027.1_2266	201	77	38.3	2.79e-34	GCF_044794895.1
EFB_0058	NZ_CP085027.1_1997	196	78	39.8	7.07e-34	GCF_044794895.1
EFB_0058	NZ_CP085030.1_13	199	76	38.2	8.45e-33	GCF_044794895.1
EFB_0058	NZ_CP085029.1_16	198	76	38.4	3.09e-32	GCF_044794895.1
EFB_0058	NZ_CP085028.1_49	197	74	37.6	2.42e-31	GCF_044794895.1
EFB_0058	NZ_CP085027.1_2271	123	52	42.3	1.02e-22	GCF_044794895.1
EFB_0058	NZ_CP096162.1_4	197	72	36.5	2.53e-29	GCF_030168205.1
EFB_0058	NZ_CP113043.1_35	197	76	38.6	1.83e-32	GCF_026625445.1
EFB_0058	NZ_CP113043.1_69	86	44	51.2	2.06e-20	GCF_026625445.1
EFB_0058	NZ_CP096529.1_12	139	56	40.3	1.58e-24	GCF_026547035.1
EFB_0058	NZ_CP115814.1_31	192	124	64.6	2.27e-80	GCF_032602185.1
EFB_0058	NZ_CP175030.1_2799	106	73	68.9	4.61e-48	GCF_050475565.1
EFB_0058	NZ_CP175030.1_281	205	81	39.5	7.88e-40	GCF_050475565.1
EFB_0058	NZ_CP093217.1_2755	197	77	39.1	3.08e-33	GCF_023515905.1
EFB_0058	NZ_CP150738.1_18	196	73	37.2	3.31e-29	GCF_038024985.1
EFB_0058	NZ_CP150738.1_41	196	73	37.2	3.31e-29	GCF_038024985.1
EFB_0058	NZ_CP031003.1_148	192	125	65.1	1.27e-81	GCF_003410375.1
EFB_0058	NZ_CP031004.1_24	192	124	64.6	1.47e-80	GCF_003410375.1
EFB_0058	NZ_CP096887.1_2175	169	81	47.9	4.88e-45	GCF_050858965.1
EFB_0058	NZ_CP123157.1_13	196	73	37.2	3.27e-29	GCF_046742085.1
EFB_0058	NZ_CP169418.1_1009	191	68	35.6	9.29e-24	GCF_041937585.1
EFB_0058	NZ_CP169418.1_1644	184	57	31.0	1.72e-16	GCF_041937585.1
EFB_0058	NZ_CP110132.1_1986	72	30	41.7	3.15e-12	GCF_025960625.1
EFB_0058	NZ_CP032467.1_18	192	124	64.6	2.29e-80	GCF_003597615.1
EFB_0058	NZ_CP032467.1_58	192	124	64.6	2.29e-80	GCF_003597615.1
EFB_0058	NZ_CP145263.1_2054	196	74	37.8	7.24e-33	GCF_040739495.1
EFB_0058	NZ_CP145263.1_2047	184	57	31.0	5.01e-25	GCF_040739495.1
EFB_0058	NZ_CP145263.1_2061	183	59	32.2	4.87e-22	GCF_040739495.1
EFB_0058	NZ_CP151955.1_6509	149	53	35.6	3.42e-21	GCF_038593025.1
EFB_0058	NZ_CP151955.1_5193	193	62	32.1	3.97e-15	GCF_038593025.1
EFB_0058	NZ_AP028677.1_634	192	125	65.1	2.57e-81	GCF_055388255.1
EFB_0058	NZ_AP028678.1_45	169	81	47.9	5.35e-45	GCF_055388255.1
EFB_0058	NZ_OZ261714.1_2199	197	76	38.6	1.83e-32	GCF_965327205.1
EFB_0058	NZ_CP106835.1_10	184	57	31.0	4.97e-25	GCF_025665415.1
EFB_0058	NZ_CP062325.1_1	197	76	38.6	1.80e-32	GCF_022404615.1
EFB_0058	NZ_CP177123.1_75	161	51	31.7	2.11e-16	GCF_046736195.1
EFB_0058	NZ_CP046307.1_1601	186	62	33.3	1.46e-20	GCF_009730155.1
EFB_0058	NZ_LR135183.1_29	199	136	68.3	7.73e-93	GCF_900638785.1
EFB_0058	NZ_CP168864.1_324	202	76	37.6	5.26e-33	GCF_041764975.1
EFB_0058	NZ_CP040232.1_270	192	119	62.0	1.09e-76	GCF_008462245.1
EFB_0058	NZ_CP040232.1_283	196	74	37.8	3.07e-30	GCF_008462245.1
EFB_0058	NZ_CP044229.1_1	194	122	62.9	9.24e-79	GCF_008727835.1
EFB_0058	NZ_CP044229.1_44	169	82	48.5	5.09e-46	GCF_008727835.1
EFB_0058	NZ_CP044228.1_1827	169	82	48.5	1.84e-45	GCF_008727835.1
EFB_0058	NZ_CP121526.1_1879	199	76	38.2	8.29e-33	GCF_029691815.1
EFB_0058	NZ_LR698988.1_613	169	81	47.9	5.22e-45	GCF_902386635.1
EFB_0058	NZ_CP138508.1_1050	187	73	39.0	5.80e-33	GCF_034705275.1
EFB_0058	NZ_CP076082.1_297	160	107	66.9	9.14e-69	GCF_018732245.1
EFB_0058	NZ_CP196588.1_2738	202	76	37.6	5.26e-33	GCF_051794305.1
EFB_0058	NZ_CP184522.1_11	161	51	31.7	2.06e-16	GCF_048631235.1
EFB_0058	NZ_CP184522.1_61	189	62	32.8	5.23e-13	GCF_048631235.1
EFB_0058	NZ_CP184523.1_2437	18	14	77.8	4.30e-04	GCF_048631235.1
EFB_0058	NC_014131.1_5	186	60	32.3	2.37e-20	GCF_000092505.1
EFB_0058	NZ_CP049890.1_11	188	73	38.8	1.68e-27	GCF_011299095.1
EFB_0058	NZ_CP017566.1_224	192	123	64.1	1.23e-78	GCF_023734315.1
EFB_0058	NZ_CP017567.1_12	195	123	63.1	5.16e-78	GCF_023734315.1
EFB_0058	NZ_CP017566.1_77	191	61	31.9	3.22e-19	GCF_023734315.1
EFB_0058	NZ_CP194223.1_26	199	175	87.9	4.60e-121	GCF_053153975.1
EFB_0058	NZ_CP194221.1_97	191	79	41.4	1.32e-39	GCF_053153975.1
EFB_0058	NZ_CP194223.1_38	191	79	41.4	1.32e-39	GCF_053153975.1
EFB_0058	NZ_CP194223.1_45	191	79	41.4	1.32e-39	GCF_053153975.1
EFB_0058	NZ_CP194224.1_21	191	79	41.4	1.32e-39	GCF_053153975.1
EFB_0058	NZ_CP194222.1_30	191	79	41.4	1.87e-39	GCF_053153975.1
EFB_0058	NZ_CP027994.1_31	147	59	40.1	3.44e-28	GCF_043541695.1
EFB_0058	NZ_CP027989.1_2740	192	68	35.4	4.20e-25	GCF_043541695.1
EFB_0058	NZ_AP022946.1_1235	189	64	33.9	1.59e-20	GCF_021655155.1
EFB_0058	NZ_AP022947.1_124	186	59	31.7	1.72e-18	GCF_021655155.1
EFB_0058	NC_017178.1_3529	149	54	36.2	8.41e-21	GCF_000210455.1
EFB_0058	NZ_CP136477.1_2210	149	59	39.6	3.78e-24	GCF_032769475.1
EFB_0058	NZ_CP136477.1_1753	152	61	40.1	5.67e-24	GCF_032769475.1
EFB_0058	NZ_CP136477.1_647	175	61	34.9	3.12e-21	GCF_032769475.1
EFB_0058	NZ_JBTTHU010000002.1_62	191	79	41.4	6.14e-40	GCF_054720545.1
EFB_0058	NZ_JBTTHU010000002.1_28	202	82	40.6	1.45e-39	GCF_054720545.1
EFB_0058	NZ_JBTTHU010000002.1_180	197	69	35.0	2.92e-28	GCF_054720545.1
EFB_0058	NZ_JBTTHU010000003.1_40	197	69	35.0	1.43e-27	GCF_054720545.1
EFB_0058	NZ_CP175274.1_49	199	175	87.9	6.96e-121	GCF_050506755.1
EFB_0058	NZ_CP007455.1_23	199	75	37.7	1.78e-32	GCF_000597965.1
EFB_0058	NZ_CP066784.1_4456	178	62	34.8	1.72e-23	GCF_028751195.1
EFB_0058	NZ_CP066784.1_4043	190	65	34.2	1.52e-20	GCF_028751195.1
EFB_0058	NZ_CP099980.1_130	126	82	65.1	1.05e-52	GCF_026427575.1
EFB_0058	NZ_AP026663.1_28	205	81	39.5	7.50e-40	GCF_026073735.1
EFB_0058	NZ_AP026661.1_80	163	63	38.7	5.08e-29	GCF_026073735.1
EFB_0058	NZ_AP026660.1_1466	197	67	34.0	2.34e-27	GCF_026073735.1
EFB_0058	NZ_CP113008.1_21	197	76	38.6	1.91e-32	GCF_026625225.1
EFB_0058	NZ_CP113008.1_46	197	76	38.6	1.91e-32	GCF_026625225.1
EFB_0058	NZ_CM136768.1_186	192	110	57.3	2.33e-65	GCF_054401535.1
EFB_0058	NZ_CM136768.1_1077	192	110	57.3	2.33e-65	GCF_054401535.1
EFB_0058	NZ_CM136768.1_1430	192	110	57.3	2.33e-65	GCF_054401535.1
EFB_0058	NZ_CP087470.1_1874	201	135	67.2	2.78e-91	GCF_055475025.1
EFB_0058	NZ_CP031785.1_601	169	82	48.5	1.82e-45	GCF_008329845.1
EFB_0058	NZ_OZ408636.1_1503	193	61	31.6	1.93e-18	GCF_978585375.1
EFB_0058	NZ_CP145222.2_16	199	76	38.2	8.84e-33	GCF_040736795.2
EFB_0058	NZ_CP145222.2_48	198	76	38.4	3.23e-32	GCF_040736795.2
EFB_0058	NZ_CP068220.1_36	196	75	38.3	1.85e-31	GCF_016725285.1
EFB_0058	NZ_CP174515.1_24	169	82	48.5	1.78e-45	GCF_000173255.5
EFB_0058	NZ_CM128737.1_343	202	76	37.6	5.47e-33	GCF_052927425.1
EFB_0058	NZ_CP094447.1_5011	148	65	43.9	2.29e-29	GCF_049902095.1
EFB_0058	NZ_AP040369.1_7	196	75	38.3	2.44e-31	GCF_051599385.1
EFB_0058	NZ_CP175112.1_7	199	175	87.9	6.82e-121	GCF_050492125.1
EFB_0058	NZ_CP175112.1_114	193	132	68.4	1.40e-90	GCF_050492125.1
EFB_0058	NZ_CP175112.1_123	191	81	42.4	3.35e-40	GCF_050492125.1
EFB_0058	NZ_CP175111.1_42	191	79	41.4	1.33e-39	GCF_050492125.1
EFB_0058	NZ_LR135288.1_215	191	80	41.9	2.26e-40	GCF_900639445.1
EFB_0058	NZ_LR135288.1_102	163	63	38.7	5.09e-29	GCF_900639445.1
EFB_0058	NZ_LR135290.1_21	197	69	35.0	2.15e-28	GCF_900639445.1
EFB_0058	NZ_CP170786.1_12	197	76	38.6	1.76e-32	GCF_050882135.1
EFB_0058	NZ_CP123763.1_20	192	122	63.5	3.39e-79	GCF_029906425.1
EFB_0058	NZ_CP123763.1_66	192	122	63.5	3.39e-79	GCF_029906425.1
EFB_0058	NZ_CP123761.1_17	193	97	50.3	1.94e-52	GCF_029906425.1
EFB_0058	NZ_CP123761.1_64	193	97	50.3	1.94e-52	GCF_029906425.1
EFB_0058	NZ_CP123761.1_9	186	60	32.3	2.27e-22	GCF_029906425.1
EFB_0058	NZ_CP123761.1_56	186	60	32.3	2.27e-22	GCF_029906425.1
EFB_0058	NZ_CP123762.1_17	186	59	31.7	8.79e-22	GCF_029906425.1
EFB_0058	NZ_CP123762.1_85	186	59	31.7	8.79e-22	GCF_029906425.1
EFB_0058	NZ_CP013750.1_12	193	97	50.3	4.28e-52	GCF_001704315.1
EFB_0058	NZ_CP013752.1_44	193	97	50.3	8.58e-52	GCF_001704315.1
EFB_0058	NZ_CP013752.1_49	162	70	43.2	2.02e-34	GCF_001704315.1
EFB_0058	NZ_CP013750.1_110	97	57	58.8	7.45e-31	GCF_001704315.1
EFB_0058	NZ_CP013751.1_35	186	61	32.8	2.91e-22	GCF_001704315.1
EFB_0058	NZ_CP013750.1_5	186	59	31.7	1.17e-21	GCF_001704315.1
EFB_0058	NZ_CP013750.1_102	186	59	31.7	1.17e-21	GCF_001704315.1
EFB_0058	NZ_CP013752.1_11	186	59	31.7	1.25e-21	GCF_001704315.1
EFB_0058	NZ_CP013752.1_54	186	59	31.7	1.25e-21	GCF_001704315.1
EFB_0058	NZ_CP013752.1_5	49	27	55.1	4.10e-09	GCF_001704315.1
EFB_0058	NZ_AP022953.1_136	186	59	31.7	1.71e-18	GCF_021655175.1
EFB_0058	NZ_AP022953.1_277	206	64	31.1	1.64e-16	GCF_021655175.1
EFB_0058	NZ_CP112872.1_806	186	60	32.3	1.52e-22	GCF_026410065.1
EFB_0058	NZ_AP024744.1_14	195	67	34.4	9.09e-22	GCF_024363505.1
EFB_0058	NZ_CP120604.2_135	179	56	31.3	5.06e-18	GCF_029536995.2
EFB_0058	NZ_CP120604.2_79	49	24	49.0	4.71e-08	GCF_029536995.2
EFB_0058	NZ_CP081852.1_37	169	81	47.9	4.90e-45	GCF_030581835.1
EFB_0058	NZ_CP081851.1_338	186	60	32.3	1.58e-22	GCF_030581835.1
EFB_0058	NZ_JBRYRB010000002.1_2	161	51	31.7	2.07e-16	GCF_053319735.1
EFB_0058	NZ_JBRYRB010000002.1_30	189	62	32.8	5.28e-13	GCF_053319735.1
EFB_0058	NZ_CP179728.1_2457	197	72	36.5	8.11e-29	GCF_047426735.1
EFB_0058	NZ_CP068703.2_17	192	116	60.4	1.07e-73	GCF_025562855.2
EFB_0058	NZ_CP126925.2_15	192	116	60.4	1.07e-73	GCF_025562855.2
EFB_0058	NZ_CP155774.1_25	193	116	60.1	1.38e-73	GCF_025562855.2
EFB_0058	NZ_CP068702.1_25	193	116	60.1	1.38e-73	GCF_025562855.2
EFB_0058	NZ_CP068700.2_14	180	55	30.6	3.82e-20	GCF_025562855.2
EFB_0058	NZ_LS483491.1_2063	196	76	38.8	3.92e-34	GCF_900478415.1
EFB_0058	NZ_LS483491.1_2054	183	59	32.2	1.69e-21	GCF_900478415.1
EFB_0058	NZ_CP092581.1_2469	197	73	37.1	1.55e-30	GCF_022693225.1
EFB_0058	NZ_CP092581.1_2564	197	67	34.0	2.12e-27	GCF_022693225.1
EFB_0058	NZ_CP092581.1_2484	32	20	62.5	2.21e-06	GCF_022693225.1
EFB_0058	NZ_CP019658.1_24	184	65	35.3	2.70e-25	GCF_002951915.1
EFB_0058	NZ_CP019655.1_4169	33	21	63.6	5.73e-08	GCF_002951915.1
EFB_0058	NZ_CP129661.1_58	186	58	31.2	1.49e-20	GCF_044363125.1
EFB_0058	NZ_CP129662.1_36	186	57	30.6	2.41e-20	GCF_044363125.1
EFB_0058	NZ_CP129663.1_37	186	57	30.6	2.41e-20	GCF_044363125.1
EFB_0058	NZ_CM135737.1_1859	169	81	47.9	5.02e-45	GCF_054209635.1
EFB_0058	NZ_OY725317.1_8	192	124	64.6	3.21e-80	GCF_963243495.1
EFB_0058	NZ_CP023809.1_204	191	80	41.9	4.17e-40	GCF_002848745.1
EFB_0058	NZ_CP023809.1_162	163	63	38.7	5.16e-29	GCF_002848745.1
EFB_0058	NZ_CP023809.1_20	197	69	35.0	2.18e-28	GCF_002848745.1
EFB_0058	NZ_CP023812.1_88	197	67	34.0	2.38e-27	GCF_002848745.1
EFB_0058	NZ_CP080252.1_16	196	73	37.2	3.27e-29	GCF_022221565.1
EFB_0058	NZ_CP053966.1_47	183	66	36.1	1.02e-28	GCF_013267235.1
EFB_0058	NZ_CP053963.1_314	185	64	34.6	1.77e-23	GCF_013267235.1
EFB_0058	NZ_CP053961.1_41	151	52	34.4	2.18e-19	GCF_013267235.1
EFB_0058	NZ_AP024846.1_1351	205	69	33.7	3.85e-28	GCF_020892115.1
EFB_0058	NZ_AP024846.1_3128	190	64	33.7	9.73e-23	GCF_020892115.1
EFB_0058	NZ_AP024846.1_311	154	56	36.4	1.42e-20	GCF_020892115.1
EFB_0058	NZ_AP024846.1_773	205	63	30.7	2.33e-20	GCF_020892115.1
EFB_0058	NZ_AP024846.1_100	147	50	34.0	3.01e-19	GCF_020892115.1
EFB_0058	NZ_CP028254.1_1102	199	81	40.7	7.99e-35	GCF_009930955.1
EFB_0058	NZ_CP196613.1_19	161	51	31.7	2.05e-16	GCF_051798535.1
EFB_0058	NZ_CP196613.1_42	189	62	32.8	5.21e-13	GCF_051798535.1
EFB_0058	NZ_CP019994.1_19	205	81	39.5	8.13e-40	GCF_002025045.1
EFB_0058	NZ_CP019995.1_75	205	81	39.5	8.13e-40	GCF_002025045.1
EFB_0058	NZ_CP019993.1_125	191	80	41.9	1.38e-39	GCF_002025045.1
EFB_0058	NZ_CP019993.1_269	197	67	34.0	2.54e-27	GCF_002025045.1
EFB_0058	NZ_CP019993.1_187	113	45	39.8	8.09e-19	GCF_002025045.1
EFB_0058	NZ_CP134837.1_21	197	75	38.1	9.04e-32	GCF_036419715.1
EFB_0058	NZ_CP134836.1_18	196	75	38.3	1.18e-31	GCF_036419715.1
EFB_0058	NZ_CP121508.1_24	198	76	38.4	3.10e-32	GCF_029691685.1
EFB_0058	NZ_CP184526.1_21	161	51	31.7	2.16e-16	GCF_048630505.1
EFB_0058	NZ_CP184526.1_33	189	62	32.8	5.51e-13	GCF_048630505.1
EFB_0058	NZ_CP184525.1_1490	18	14	77.8	4.53e-04	GCF_048630505.1
EFB_0058	NZ_CP069402.1_5	185	64	34.6	1.81e-23	GCF_017086545.1
EFB_0058	NZ_CP069403.1_29	185	64	34.6	1.81e-23	GCF_017086545.1
EFB_0058	NZ_CP069398.1_105	179	55	30.7	1.84e-18	GCF_017086545.1
EFB_0058	NZ_CP069401.1_14	179	55	30.7	1.84e-18	GCF_017086545.1
EFB_0058	NZ_CP069399.1_50	179	56	31.3	5.02e-18	GCF_017086545.1
EFB_0058	NZ_CP170784.1_16	199	75	37.7	1.79e-32	GCF_050882125.1
EFB_0058	NZ_CP021772.1_696	192	122	63.5	2.10e-76	GCF_003288075.1
EFB_0058	NZ_CP149865.1_14	196	77	39.3	3.23e-33	GCF_050916795.1
EFB_0058	NZ_CP149862.1_2946	196	69	35.2	1.75e-29	GCF_050916795.1
EFB_0058	NZ_CP149865.1_12	184	62	33.7	6.97e-28	GCF_050916795.1
EFB_0058	NZ_CP124265.1_30	193	118	61.1	2.47e-71	GCF_037055925.1
EFB_0058	NZ_CP172560.1_177	108	68	63.0	2.61e-43	GCF_053011635.1
EFB_0058	NZ_CP172560.1_113	191	80	41.9	2.33e-40	GCF_053011635.1
EFB_0058	NZ_CP172563.1_10	191	80	41.9	1.31e-39	GCF_053011635.1
EFB_0058	NZ_CP172560.1_193	202	82	40.6	3.11e-38	GCF_053011635.1
EFB_0058	NZ_CP172564.1_4	197	69	35.0	2.23e-28	GCF_053011635.1
EFB_0058	NZ_CP172560.1_178	201	72	35.8	1.31e-27	GCF_053011635.1
EFB_0058	NZ_CP172560.1_65	197	67	34.0	2.42e-27	GCF_053011635.1
EFB_0058	NZ_OZ260790.1_1	192	123	64.1	1.07e-79	GCF_965286405.1
EFB_0058	NZ_OZ260790.1_18	76	52	68.4	7.23e-30	GCF_965286405.1
EFB_0058	NZ_OZ260790.1_34	38	24	63.2	3.16e-10	GCF_965286405.1
EFB_0058	NZ_OZ260790.1_19	32	23	71.9	7.93e-10	GCF_965286405.1
EFB_0058	NZ_OZ260790.1_33	32	23	71.9	7.93e-10	GCF_965286405.1
EFB_0058	NZ_CP033782.1_1463	197	75	38.1	9.09e-32	GCF_003812425.1
EFB_0058	NZ_CP033781.1_14	197	74	37.6	1.25e-31	GCF_003812425.1
EFB_0058	NZ_CP045744.1_27	161	51	31.7	1.42e-16	GCF_009648575.1
EFB_0058	NZ_CP045744.1_8	189	62	32.8	5.04e-13	GCF_009648575.1
EFB_0058	NZ_CP090410.1_23	192	124	64.6	6.33e-81	GCF_000439915.2
EFB_0058	NZ_CP090410.1_30	147	92	62.6	8.27e-57	GCF_000439915.2
EFB_0058	NZ_CP009558.1_20	146	65	44.5	1.25e-30	GCF_001304735.1
EFB_0058	NZ_CP009557.1_2074	155	63	40.6	2.45e-22	GCF_001304735.1
EFB_0058	NC_013453.1_5	191	70	36.6	1.18e-28	GCF_000024585.1
EFB_0058	NZ_CP097040.1_14	21	18	85.7	1.77e-05	GCF_023299625.1
EFB_0058	NC_023134.1_545	33	21	63.6	4.97e-08	GCF_000511405.1
EFB_0058	NZ_CP109802.1_2441	199	179	89.9	4.53e-125	GCF_025913615.1
EFB_0058	NZ_CP117487.1_30	183	86	47.0	3.55e-47	GCF_028621815.1
EFB_0058	NZ_CP117486.1_647	187	73	39.0	6.10e-33	GCF_028621815.1
EFB_0058	NZ_CP151117.1_14	199	75	37.7	1.81e-32	GCF_038096235.1
EFB_0058	NC_008526.1_566	192	125	65.1	3.37e-81	GCF_000014525.1
EFB_0058	NC_008502.1_35	169	81	47.9	4.95e-45	GCF_000014525.1
EFB_0058	NC_008526.1_337	186	60	32.3	1.59e-22	GCF_000014525.1
EFB_0058	NC_008528.1_682	145	67	46.2	2.53e-34	GCF_000014385.1
EFB_0058	NZ_JBRSFN020000005.1_266	197	180	91.4	5.03e-125	GCF_053161235.2
EFB_0058	NZ_JBRSFN020000005.1_41	193	133	68.9	8.98e-90	GCF_053161235.2
EFB_0058	NZ_JBRSFN020000005.1_274	108	68	63.0	2.46e-43	GCF_053161235.2
EFB_0058	NZ_JBRSFN020000005.1_242	202	82	40.6	3.17e-38	GCF_053161235.2
EFB_0058	NZ_JBRSFN020000005.1_32	132	58	43.9	5.18e-28	GCF_053161235.2
EFB_0058	NZ_JBRSFN020000005.1_273	201	72	35.8	1.24e-27	GCF_053161235.2
EFB_0058	NZ_JBRSFN020000005.1_105	197	67	34.0	2.28e-27	GCF_053161235.2
EFB_0058	NZ_JBRSFN020000005.1_318	193	67	34.7	1.53e-26	GCF_053161235.2
EFB_0058	NZ_CP113045.1_26	197	76	38.6	1.81e-32	GCF_026625465.1
EFB_0058	NZ_CP113045.1_3	86	44	51.2	2.04e-20	GCF_026625465.1
EFB_0058	NZ_CP195075.1_40	197	73	37.1	1.32e-30	GCF_053524975.1
EFB_0058	NZ_CM136919.1_594	151	94	62.3	9.81e-60	GCF_054461285.1
EFB_0058	NZ_CM136919.1_608	169	81	47.9	5.38e-45	GCF_054461285.1
EFB_0058	NZ_CP162455.1_12	195	67	34.4	8.88e-22	GCF_040931875.1
EFB_0058	NZ_CP094424.1_5014	148	65	43.9	2.29e-29	GCF_049902195.1
EFB_0058	NZ_CM136772.1_1940	192	110	57.3	2.31e-65	GCF_054401855.1
EFB_0058	NZ_CP065526.1_14	205	81	39.5	7.62e-40	GCF_015999405.1
EFB_0058	NZ_CP065524.1_59	197	69	35.0	6.08e-28	GCF_015999405.1
EFB_0058	NZ_CP065525.1_133	197	67	34.0	2.38e-27	GCF_015999405.1
EFB_0058	NZ_CP065525.1_9	113	45	39.8	7.58e-19	GCF_015999405.1
EFB_0058	NZ_CP168159.1_25	197	76	38.6	1.81e-32	GCF_041697975.1
EFB_0058	NZ_CP046314.1_660	177	63	35.6	5.07e-27	GCF_009730315.1
EFB_0058	NZ_CP133007.1_12	196	76	38.8	7.78e-34	GCF_038118745.1
EFB_0058	NZ_CP133007.1_15	184	61	33.2	4.67e-27	GCF_038118745.1
EFB_0058	NZ_CP133008.1_14	184	61	33.2	1.56e-26	GCF_038118745.1
EFB_0058	NZ_CP136355.1_46	199	175	87.9	6.37e-121	GCF_032681025.1
EFB_0058	NZ_CP016092.1_2998	188	74	39.4	1.14e-27	GCF_002003385.1
EFB_0058	NZ_CP121166.1_1606	151	61	40.4	1.19e-28	GCF_035905475.1
EFB_0058	NZ_CP194914.1_26	192	123	64.1	1.96e-79	GCF_051027615.1
EFB_0058	NZ_CP194912.1_57	162	70	43.2	5.33e-36	GCF_051027615.1
EFB_0058	NZ_CP194915.1_21	162	70	43.2	3.68e-35	GCF_051027615.1
EFB_0058	NZ_CP194916.1_15	97	58	59.8	6.44e-34	GCF_051027615.1
EFB_0058	NZ_CM129590.1_506	189	60	31.7	1.69e-19	GCF_052947595.1
EFB_0058	NZ_JBRFUY010000002.1_235	151	53	35.1	3.65e-19	GCF_052947595.1
EFB_0058	NZ_JBRFUY010000002.1_1	186	59	31.7	1.66e-18	GCF_052947595.1
EFB_0058	NZ_CP113252.1_25	192	122	63.5	2.24e-79	GCF_026639055.1
EFB_0058	NZ_CP113253.1_18	192	121	63.0	1.55e-78	GCF_026639055.1
EFB_0058	NZ_CP113255.1_60	162	70	43.2	5.35e-36	GCF_026639055.1
EFB_0058	NZ_CP065536.1_75	200	135	67.5	2.92e-91	GCF_015999505.1
EFB_0058	NZ_CP065537.1_21	192	133	69.3	3.27e-91	GCF_015999505.1
EFB_0058	NZ_CP065536.1_173	205	81	39.5	1.04e-39	GCF_015999505.1
EFB_0058	NZ_JBSEFV010000006.1_3	192	124	64.6	1.90e-79	GCF_053570545.1
EFB_0058	NZ_JBSEFV010000003.1_18	192	122	63.5	2.75e-79	GCF_053570545.1
EFB_0058	NZ_JBSEFV010000005.1_25	192	123	64.1	6.87e-79	GCF_053570545.1
EFB_0058	NZ_JBSEFV010000005.1_36	105	66	62.9	2.18e-38	GCF_053570545.1
EFB_0058	NZ_JBSEFV010000002.1_68	186	60	32.3	1.15e-22	GCF_053570545.1
EFB_0058	NZ_JBSEFV010000003.1_33	186	60	32.3	2.48e-22	GCF_053570545.1
EFB_0058	NZ_CP036248.1_23	199	136	68.3	8.61e-93	GCF_009662495.1
EFB_0058	NZ_CP036248.1_20	191	79	41.4	1.31e-39	GCF_009662495.1
EFB_0058	NZ_CP168905.1_3	161	51	31.7	2.13e-16	GCF_041768315.1
EFB_0058	NZ_CP168905.1_53	189	62	32.8	5.42e-13	GCF_041768315.1
EFB_0058	NZ_CP168904.1_2160	18	14	77.8	4.46e-04	GCF_041768315.1
