blast_hit_id	contig_orf_id	genome	strand	genome_start	genome_stop
NZ_CM136919.1_594	NZ_CM136919.1_601920-612380:._8	NZ_CM136919.1	-1	606919	607380
NZ_CM136919.1_608	NZ_CM136919.1_618133-628782:._8	NZ_CM136919.1	-1	623132	623782
NZ_CP162455.1_12	NZ_CP162455.1_5410-15942:._6	NZ_CP162455.1	1	10409	10942
NZ_CP094424.1_5014	NZ_CP094424.1_4860715-4871322:._6	NZ_CP094424.1	1	4865714	4866322
NZ_CM136772.1_1940	NZ_CM136772.1_1971924-1982507:._8	NZ_CM136772.1	-1	1976923	1977507
NZ_CP065525.1_9	NZ_CP065525.1_2632-13254:._8	NZ_CP065525.1	-1	9463	9807
NZ_CP065525.1_14	NZ_CP065525.1_2632-13254:._12	NZ_CP065525.1	1	11753	12292
NZ_CP065526.1_9	NZ_CP065526.1_4464-14807:._2	NZ_CP065526.1	-1	4701	5291
NZ_CP065526.1_14	NZ_CP065526.1_4464-14807:._7	NZ_CP065526.1	1	7631	8254
NZ_CP168159.1_25	NZ_CP168159.1_13819-24426:._8	NZ_CP168159.1	-1	18818	19426
NZ_CP046314.1_660	NZ_CP046314.1_685419-696026:._3	NZ_CP046314.1	1	690418	691026
NZ_CP133007.1_12	NZ_CP133007.1_5379-15983:._8	NZ_CP133007.1	1	10378	10983
NZ_CP133007.1_14	NZ_CP133007.1_5379-15983:._10	NZ_CP133007.1	1	11398	13917
NZ_CP133007.1_15	NZ_CP133007.1_5379-15983:._11	NZ_CP133007.1	1	14143	14688
NZ_CP133008.1_12	NZ_CP133008.1_5468-16123:._5	NZ_CP133008.1	1	8616	9554
NZ_CP133008.1_14	NZ_CP133008.1_5468-16123:._7	NZ_CP133008.1	-1	10467	11123
NZ_CP133008.1_15	NZ_CP133008.1_5468-16123:._8	NZ_CP133008.1	-1	11362	11820
NZ_CP136355.1_46	NZ_CP136355.1_43041-53684:._10	NZ_CP136355.1	1	48040	48684
NZ_CP016092.1_2998	NZ_CP016092.1_3327274-3337872:._6	NZ_CP016092.1	-1	3332273	3332872
NZ_CP194912.1_21	NZ_CP194912.1_16499-27082:._5	NZ_CP194912.1	1	19351	21696
NZ_CP194912.1_26	NZ_CP194912.1_16499-27082:._10	NZ_CP194912.1	1	24716	25051
NZ_CP194915.1_21	NZ_CP194915.1_11428-22044:._5	NZ_CP194915.1	-1	16427	17044
NZ_CP194916.1_15	NZ_CP194916.1_8956-19251:._7	NZ_CP194916.1	1	13955	14251
NZ_CP194916.1_21	NZ_CP194916.1_8956-19251:._13	NZ_CP194916.1	-1	18426	18815
NZ_CM129590.1_506	NZ_CM129590.1_534101-544660:._3	NZ_CM129590.1	-1	539100	539660
NZ_JBRFUY010000002.1_1	NZ_JBRFUY010000002.1_1-5576:._1	NZ_JBRFUY010000002.1	-1	25	576
NZ_JBRFUY010000002.1_235	NZ_JBRFUY010000002.1_254028-264653:._4	NZ_JBRFUY010000002.1	-1	259027	259653
NZ_CP113252.1_18	NZ_CP113252.1_11800-22395:._2	NZ_CP113252.1	-1	12174	12545
NZ_CP113252.1_25	NZ_CP113252.1_11800-22395:._9	NZ_CP113252.1	1	16799	17395
NZ_CP113253.1_18	NZ_CP113253.1_7687-18267:._6	NZ_CP113253.1	-1	12686	13267
NZ_CP113255.1_60	NZ_CP113255.1_58269-68900:._7	NZ_CP113255.1	1	63268	63900
NZ_CP065536.1_21	NZ_CP065536.1_8732-19318:._11	NZ_CP065536.1	-1	18294	18545
NZ_CP065536.1_75	NZ_CP065536.1_61230-71837:._9	NZ_CP065536.1	1	66229	66837
NZ_JBSEFV010000002.1_33	NZ_JBSEFV010000002.1_28122-38444:._5	NZ_JBSEFV010000002.1	1	30281	32065
NZ_JBSEFV010000002.1_36	NZ_JBSEFV010000002.1_28122-38444:._8	NZ_JBSEFV010000002.1	1	34666	35445
NZ_JBSEFV010000003.1_3	NZ_JBSEFV010000003.1_1-7973:._3	NZ_JBSEFV010000003.1	1	969	1472
NZ_JBSEFV010000003.1_18	NZ_JBSEFV010000003.1_6360-16955:._9	NZ_JBSEFV010000003.1	1	11359	11955
NZ_JBSEFV010000005.1_25	NZ_JBSEFV010000005.1_20114-30682:._5	NZ_JBSEFV010000005.1	1	22990	23574
NZ_CP036248.1_20	NZ_CP036248.1_6153-16757:._9	NZ_CP036248.1	-1	11152	11757
NZ_CP036248.1_23	NZ_CP036248.1_6153-16757:._12	NZ_CP036248.1	-1	15903	16505
NZ_CP168904.1_53	NZ_CP168904.1_46705-57312:._12	NZ_CP168904.1	1	54523	56496
NZ_CP168905.1_3	NZ_CP168905.1_539-11092:._3	NZ_CP168905.1	-1	5538	6092
NZ_CP109944.1_2714	NZ_CP109944.1_2781979-2792565:._6	NZ_CP109944.1	-1	2786978	2787565
NC_005006.1_4	NC_005006.1_1443-11921:._3	NC_005006.1	1	4215	4859
NC_005006.1_9	NC_005006.1_1443-11921:._8	NC_005006.1	1	7696	8007
NC_005005.1_4	NC_005005.1_1-9859:._4	NC_005005.1	1	3588	3827
NC_005005.1_9	NC_005005.1_1-9859:._9	NC_005005.1	1	8087	8944
NC_005005.1_10	NC_005005.1_1-9859:._10	NC_005005.1	-1	9094	9705
NC_005004.1_9	NC_005004.1_4095-14705:._5	NC_005004.1	-1	6442	6921
NC_005004.1_10	NC_005004.1_4095-14705:._6	NC_005004.1	-1	7261	8106
NZ_CP175252.1_26	NZ_CP175252.1_20075-30664:._3	NZ_CP175252.1	1	22465	23109
NZ_CP175252.1_34	NZ_CP175252.1_20075-30664:._11	NZ_CP175252.1	-1	27126	27326
NZ_CP175253.1_26	NZ_CP175253.1_17466-28109:._1	NZ_CP175253.1	1	17584	19350
NZ_CP175253.1_34	NZ_CP175253.1_17466-28109:._9	NZ_CP175253.1	1	25074	25664
NZ_CP073831.1_15	NZ_CP073831.1_7578-18221:._7	NZ_CP073831.1	-1	12577	13221
NZ_CP095101.1_20	NZ_CP095101.1_10536-21137:._8	NZ_CP095101.1	-1	15535	16137
NZ_AP031219.1_54	NZ_AP031219.1_43048-53691:._5	NZ_AP031219.1	1	48047	48691
NZ_CP015410.2_2557	NZ_CP015410.2_2671949-2682553:._8	NZ_CP015410.2	-1	2676948	2677553
NZ_CP175761.1_2393	NZ_CP175761.1_2582565-2593157:._4	NZ_CP175761.1	1	2587564	2588157
NZ_CP113004.1_24	NZ_CP113004.1_14519-25126:._5	NZ_CP113004.1	1	19518	20126
NZ_CP085240.1_31	NZ_CP085240.1_22052-32629:._11	NZ_CP085240.1	1	27051	27629
NZ_CP045030.1_4254	NZ_CP045030.1_4185812-4196386:._7	NZ_CP045030.1	1	4190811	4191386
NZ_CP045026.1_59	NZ_CP045026.1_56248-66798:._6	NZ_CP045026.1	1	61247	61798
NZ_CP045026.1_86	NZ_CP045026.1_85060-95631:._5	NZ_CP045026.1	-1	90059	90631
NZ_CP045026.1_116	NZ_CP045026.1_110708-121423:._8	NZ_CP045026.1	-1	115707	116423
NZ_CP151143.1_25	NZ_CP151143.1_13850-24457:._8	NZ_CP151143.1	-1	18849	19457
NZ_OX443574.1_26	NZ_OX443574.1_17226-27812:._4	NZ_OX443574.1	-1	22225	22812
NZ_OX443577.1_1	NZ_OX443577.1_1-5003:._1	NZ_OX443577.1	-1	3	167
NZ_CP128142.1_71	NZ_CP128142.1_59619-70484:._8	NZ_CP128142.1	-1	64618	65484
NZ_CP128142.1_122	NZ_CP128142.1_103580-114175:._7	NZ_CP128142.1	-1	108579	109175
NZ_CP128142.1_316	NZ_CP128142.1_290207-300811:._7	NZ_CP128142.1	-1	295206	295811
NZ_CP092578.1_5	NZ_CP092578.1_1376-11980:._5	NZ_CP092578.1	1	6375	6980
NZ_CP092578.1_9	NZ_CP092578.1_1376-11980:._9	NZ_CP092578.1	1	9381	10316
NZ_CP092578.1_77	NZ_CP092578.1_50147-60748:._9	NZ_CP092578.1	1	55146	55748
NZ_CP092579.1_5	NZ_CP092579.1_2084-12754:._4	NZ_CP092579.1	-1	4288	4752
NZ_CP092579.1_9	NZ_CP092579.1_2084-12754:._8	NZ_CP092579.1	1	7083	7754
NZ_CP060279.1_37	NZ_CP060279.1_18982-29589:._10	NZ_CP060279.1	-1	23981	24589
NZ_CP060279.1_42	NZ_CP060279.1_23981-34600:._6	NZ_CP060279.1	1	28980	29600
NZ_CP094748.1_5	NZ_CP094748.1_1-8709:._5	NZ_CP094748.1	1	3101	3709
NZ_CP033814.1_922	NZ_CP033814.1_906007-916614:._7	NZ_CP033814.1	1	911006	911614
NZ_CP033813.1_19	NZ_CP033813.1_12595-23202:._8	NZ_CP033813.1	1	17594	18202
NZ_CP099801.1_5020	NZ_CP099801.1_4833267-4843826:._7	NZ_CP099801.1	1	4838266	4838826
NZ_CP045970.1_377	NZ_CP045970.1_392961-403577:._4	NZ_CP045970.1	1	397960	398577
NZ_CP159610.1_12	NZ_CP159610.1_2734-13320:._9	NZ_CP159610.1	1	9033	9299
NZ_OZ061889.1_21	NZ_OZ061889.1_12372-22940:._4	NZ_OZ061889.1	-1	15032	15511
NZ_OZ061889.1_30	NZ_OZ061889.1_12372-22940:._13	NZ_OZ061889.1	1	21249	21512
NZ_OZ061890.1_21	NZ_OZ061890.1_10033-20511:._9	NZ_OZ061890.1	-1	17371	17940
NZ_OZ061890.1_30	NZ_OZ061890.1_18543-29129:._7	NZ_OZ061890.1	-1	23542	24129
NZ_CP161814.1_8	NZ_CP161814.1_1-9717:._8	NZ_CP161814.1	1	4067	4717
NC_015979.1_14	NC_015979.1_6081-16664:._8	NC_015979.1	1	11080	11664
NC_015979.1_55	NC_015979.1_49679-60334:._9	NC_015979.1	1	54678	55334
NZ_CP140262.1_1521	NZ_CP140262.1_1484997-1495346:._6	NZ_CP140262.1	1	1489996	1490346
NZ_CP140262.1_1774	NZ_CP140262.1_1734564-1745150:._8	NZ_CP140262.1	1	1739563	1740150
NZ_CP140263.1_14	NZ_CP140263.1_9220-19569:._4	NZ_CP140263.1	-1	14219	14569
NC_006530.1_50	NC_006530.1_32364-42947:._5	NC_006530.1	1	37363	37947
NZ_CP069953.1_6	NZ_CP069953.1_1-9702:._7	NZ_CP069953.1	-1	4094	4702
NZ_CP137818.1_14	NZ_CP137818.1_8784-19400:._8	NZ_CP137818.1	1	13783	14400
NZ_CP137818.1_127	NZ_CP137818.1_141622-152235:._5	NZ_CP137818.1	1	146621	147235
NZ_CP089478.1_22	NZ_CP089478.1_12546-23153:._8	NZ_CP089478.1	-1	17545	18153
NZ_CP089478.1_27	NZ_CP089478.1_17570-28177:._6	NZ_CP089478.1	1	22569	23177
NZ_CP038860.1_3559	NZ_CP038860.1_3557516-3568120:._7	NZ_CP038860.1	-1	3562515	3563120
NZ_CP035295.1_17	NZ_CP035295.1_10675-21219:._6	NZ_CP035295.1	1	15674	16219
NZ_CP035295.1_18	NZ_CP035295.1_10675-21219:._7	NZ_CP035295.1	-1	16304	16981
NZ_CP035296.1_17	NZ_CP035296.1_7345-17895:._7	NZ_CP035296.1	1	12139	12318
NZ_CP035296.1_18	NZ_CP035296.1_7345-17895:._8	NZ_CP035296.1	1	12344	12895
NZ_CP035297.1_17	NZ_CP035297.1_11914-22125:._7	NZ_CP035297.1	1	16913	17125
NZ_CP035297.1_18	NZ_CP035297.1_11914-22125:._8	NZ_CP035297.1	-1	17167	17841
NZ_CP106987.1_157	NZ_CP106987.1_161635-171936:._9	NZ_CP106987.1	-1	166634	166936
NZ_CP014434.1_25	NZ_CP014434.1_13830-24437:._8	NZ_CP014434.1	-1	18829	19437
NZ_CP036103.1_80	NZ_CP036103.1_65366-75940:._10	NZ_CP036103.1	1	70365	70940
NZ_CP036103.1_258	NZ_CP036103.1_264694-275559:._7	NZ_CP036103.1	-1	269693	270559
NZ_CP036103.1_277	NZ_CP036103.1_281288-291949:._6	NZ_CP036103.1	-1	286287	286949
NZ_CP035925.1_1390	NZ_CP035925.1_1317098-1327669:._7	NZ_CP035925.1	-1	1322097	1322669
NZ_CP016733.2_29	NZ_CP016733.2_20245-30825:._8	NZ_CP016733.2	-1	25244	25825
NZ_AP023028.1_1271	NZ_AP023028.1_1197788-1208233:._5	NZ_AP023028.1	-1	1202787	1203233
NZ_AP023028.1_1768	NZ_AP023028.1_1659304-1669941:._5	NZ_AP023028.1	-1	1664303	1664941
NZ_CP032758.1_37	NZ_CP032758.1_25272-35825:._7	NZ_CP032758.1	1	30271	30825
NZ_CP032758.1_45	NZ_CP032758.1_33476-44107:._5	NZ_CP032758.1	1	38475	39107
NZ_CM143650.1_473	NZ_CM143650.1_512086-522969:._9	NZ_CM143650.1	1	517085	517969
NC_017208.1_1861	NC_017208.1_1860077-1870639:._13	NC_017208.1	1	1865076	1865639
NC_017208.1_4595	NC_017208.1_4466544-4477124:._8	NC_017208.1	1	4471543	4472124
NC_017206.1_57	NC_017206.1_41220-51929:._9	NC_017206.1	1	46219	46929
NC_021171.1_3308	NC_021171.1_3416799-3427364:._4	NC_021171.1	1	3421798	3422364
NZ_CP142834.1_53	NZ_CP142834.1_43335-53942:._7	NZ_CP142834.1	1	48334	48942
NZ_CP104085.1_31	NZ_CP104085.1_23762-34345:._6	NZ_CP104085.1	-1	27848	28990
NZ_CP104085.1_32	NZ_CP104085.1_23762-34345:._7	NZ_CP104085.1	-1	29090	29701
NZ_CP104085.1_33	NZ_CP104085.1_23762-34345:._8	NZ_CP104085.1	-1	30014	31189
NZ_CP104085.1_34	NZ_CP104085.1_23762-34345:._9	NZ_CP104085.1	-1	31395	31700
NZ_CP104085.1_51	NZ_CP104085.1_42859-53412:._5	NZ_CP104085.1	1	47858	48412
NZ_CP104086.1_31	NZ_CP104086.1_24091-34701:._7	NZ_CP104086.1	1	29249	29836
NZ_CP104086.1_32	NZ_CP104086.1_24091-34701:._8	NZ_CP104086.1	-1	29948	30976
NZ_CP104086.1_33	NZ_CP104086.1_24091-34701:._9	NZ_CP104086.1	1	31344	32942
NZ_CP104086.1_34	NZ_CP104086.1_24091-34701:._10	NZ_CP104086.1	1	33136	33495
NZ_CP104087.1_31	NZ_CP104087.1_24250-34836:._4	NZ_CP104087.1	1	27068	27433
NZ_CP104087.1_32	NZ_CP104087.1_24250-34836:._5	NZ_CP104087.1	1	27430	28113
NZ_CP104087.1_33	NZ_CP104087.1_24250-34836:._6	NZ_CP104087.1	1	28143	28478
NZ_CP104087.1_34	NZ_CP104087.1_24250-34836:._7	NZ_CP104087.1	1	28761	29345
NZ_CP104088.1_11	NZ_CP104088.1_5014-15567:._7	NZ_CP104088.1	1	10013	10567
NZ_CP180454.1_1901	NZ_CP180454.1_2062355-2072938:._7	NZ_CP180454.1	-1	2067354	2067938
NZ_AP040299.1_12	NZ_AP040299.1_3455-13987:._8	NZ_AP040299.1	-1	8454	8987
NZ_CP087398.1_21	NZ_CP087398.1_15143-25753:._4	NZ_CP087398.1	1	20142	20753
NZ_CP087398.1_47	NZ_CP087398.1_33300-43928:._8	NZ_CP087398.1	1	38299	38928
NZ_CP016857.1_1	NZ_CP016857.1_1-5002:._1	NZ_CP016857.1	-1	163	744
NZ_CP089587.1_6	NZ_CP089587.1_1-9549:._6	NZ_CP089587.1	-1	3941	4549
NZ_LR027871.1_10	NZ_LR027871.1_4223-14830:._5	NZ_LR027871.1	-1	10096	10269
NZ_LR027872.1_19	NZ_LR027872.1_15631-26238:._4	NZ_LR027872.1	1	17204	18070
NZ_CP094422.1_5020	NZ_CP094422.1_4883130-4893737:._6	NZ_CP094422.1	1	4888129	4888737
NZ_CP014445.1_25	NZ_CP014445.1_13849-24456:._8	NZ_CP014445.1	-1	18848	19456
NZ_CP091204.1_29	NZ_CP091204.1_23272-33888:._8	NZ_CP091204.1	1	30327	30845
NZ_CP091204.1_2884	NZ_CP091204.1_3008843-3019477:._6	NZ_CP091204.1	1	3013842	3014477
NZ_CP091205.1_5	NZ_CP091205.1_1-10283:._5	NZ_CP091205.1	1	4669	5283
NZ_CP092441.1_2352	NZ_CP092441.1_2575346-2585953:._9	NZ_CP092441.1	-1	2580345	2580953
NZ_CP092441.1_2880	NZ_CP092441.1_3105716-3116299:._7	NZ_CP092441.1	1	3110715	3111299
NZ_CP128832.1_1079	NZ_CP128832.1_1198965-1209536:._12	NZ_CP128832.1	1	1203964	1204536
NZ_CP128832.1_1554	NZ_CP128832.1_1679409-1689977:._3	NZ_CP128832.1	1	1684408	1684977
NZ_CP187850.1_19	NZ_CP187850.1_7313-17926:._8	NZ_CP187850.1	1	12312	12926
NZ_CP015643.1_74	NZ_CP015643.1_46791-57398:._8	NZ_CP015643.1	1	51790	52398
NZ_CP119717.1_1969	NZ_CP119717.1_2002313-2012929:._6	NZ_CP119717.1	-1	2007312	2007929
NC_017032.2_53	NC_017032.2_44714-55318:._7	NC_017032.2	-1	49713	50318
NZ_CP120097.1_54	NZ_CP120097.1_24044-34651:._6	NZ_CP120097.1	1	29043	29651
NZ_CP016744.2_42	NZ_CP016744.2_32806-43404:._7	NZ_CP016744.2	-1	40885	41106
NZ_CP168847.1_78	NZ_CP168847.1_65794-76392:._7	NZ_CP168847.1	1	70793	71392
NZ_CP118105.1_112	NZ_CP118105.1_104960-115525:._4	NZ_CP118105.1	-1	109959	110525
NZ_CP035986.1_403	NZ_CP035986.1_436582-447240:._6	NZ_CP035986.1	-1	441581	442240
NZ_CP188211.1_10	NZ_CP188211.1_1127-11734:._8	NZ_CP188211.1	-1	5117	5272
NZ_CP188211.1_12	NZ_CP188211.1_1127-11734:._10	NZ_CP188211.1	1	6126	6734
NZ_CP188211.1_15	NZ_CP188211.1_1127-11734:._13	NZ_CP188211.1	-1	8118	8813
NZ_CP188213.1_10	NZ_CP188213.1_4302-14879:._6	NZ_CP188213.1	-1	9301	9879
NZ_CP188213.1_12	NZ_CP188213.1_4302-14879:._8	NZ_CP188213.1	1	11591	12022
NZ_CP188213.1_15	NZ_CP188213.1_10032-20636:._5	NZ_CP188213.1	-1	15031	15636
NZ_OZ061575.1_6	NZ_OZ061575.1_953-11536:._4	NZ_OZ061575.1	1	2209	4269
NZ_OZ061575.1_32	NZ_OZ061575.1_26686-37254:._5	NZ_OZ061575.1	1	31685	32254
NZ_OZ061576.1_20	NZ_OZ061576.1_12758-23374:._6	NZ_OZ061576.1	-1	17757	18374
NZ_OZ061576.1_22	NZ_OZ061576.1_12758-23374:._8	NZ_OZ061576.1	-1	19744	20022
NZ_OZ061577.1_20	NZ_OZ061577.1_13303-23919:._6	NZ_OZ061577.1	-1	18799	19974
NZ_OZ061577.1_22	NZ_OZ061577.1_13303-23919:._8	NZ_OZ061577.1	1	20487	20897
NZ_CP034116.1_13	NZ_CP034116.1_6043-16653:._5	NZ_CP034116.1	-1	11042	11653
NZ_CP121468.1_717	NZ_CP121468.1_775204-785787:._5	NZ_CP121468.1	1	780203	780787
NZ_CP121468.1_1300	NZ_CP121468.1_1356694-1367142:._6	NZ_CP121468.1	1	1361693	1362142
NZ_CP091886.1_1501	NZ_CP091886.1_1527510-1538126:._4	NZ_CP091886.1	-1	1532509	1533126
NC_017477.1_1761	NC_017477.1_1834816-1845405:._6	NC_017477.1	1	1839815	1840405
NZ_CP169725.1_3503	NZ_CP169725.1_3901985-3912541:._6	NZ_CP169725.1	1	3906984	3907541
NZ_CP197036.1_32	NZ_CP197036.1_24512-34855:._2	NZ_CP197036.1	-1	25079	25258
NZ_CP197036.1_90	NZ_CP197036.1_69061-79539:._7	NZ_CP197036.1	1	74060	74539
NZ_CP197040.1_25	NZ_CP197040.1_13291-23901:._10	NZ_CP197040.1	1	21692	22909
NZ_CP197037.1_1	NZ_CP197037.1_1-5391:._1	NZ_CP197037.1	-1	2	391
NZ_CP197037.1_7	NZ_CP197037.1_1-5391:._7	NZ_CP197037.1	1	3648	4025
NZ_CP197042.1_7	NZ_CP197042.1_428-10879:._6	NZ_CP197042.1	1	4021	4488
NZ_CP025288.1_110	NZ_CP025288.1_107975-118540:._7	NZ_CP025288.1	1	112974	113540
NZ_CP025288.1_481	NZ_CP025288.1_510027-520592:._4	NZ_CP025288.1	-1	515026	515592
NZ_LR135198.1_44	NZ_LR135198.1_33875-44491:._7	NZ_LR135198.1	-1	43077	44234
NZ_LR135198.1_63	NZ_LR135198.1_55194-65810:._6	NZ_LR135198.1	1	60193	60810
NZ_CM129598.1_41	NZ_CM129598.1_29218-39777:._6	NZ_CM129598.1	-1	34217	34777
NZ_JBRFUP010000003.1_174	NZ_JBRFUP010000003.1_188178-198728:._6	NZ_JBRFUP010000003.1	1	193177	193728
NZ_JBRFUP010000003.1_190	NZ_JBRFUP010000003.1_199178-209803:._7	NZ_JBRFUP010000003.1	1	204177	204803
NZ_CP129178.1_37	NZ_CP129178.1_29688-40268:._7	NZ_CP129178.1	-1	34687	35268
NZ_CP031075.1_21	NZ_CP031075.1_13704-24311:._6	NZ_CP031075.1	-1	18703	19311
NZ_CP076484.1_133	NZ_CP076484.1_120532-131145:._5	NZ_CP076484.1	1	125531	126145
NZ_CP076484.1_161	NZ_CP076484.1_142467-153029:._11	NZ_CP076484.1	1	147466	148029
NZ_CP076484.1_275	NZ_CP076484.1_240255-250925:._6	NZ_CP076484.1	1	245254	245925
NZ_CP076486.1_34	NZ_CP076486.1_27519-38132:._5	NZ_CP076486.1	-1	32518	33132
NZ_CP170246.1_1800	NZ_CP170246.1_1921123-1931307:._11	NZ_CP170246.1	-1	1926122	1926307
NZ_CP017786.1_2371	NZ_CP017786.1_2346242-2356849:._12	NZ_CP017786.1	1	2351241	2351849
NZ_CP011357.1_109	NZ_CP011357.1_79601-90145:._6	NZ_CP011357.1	-1	84600	85145
NZ_CP011358.1_27	NZ_CP011358.1_20900-31444:._7	NZ_CP011358.1	1	25899	26444
NZ_CP117513.1_6	NZ_CP117513.1_1-10439:._6	NZ_CP117513.1	1	4822	5439
NZ_CP117513.1_74	NZ_CP117513.1_60739-71343:._7	NZ_CP117513.1	-1	65738	66343
NZ_CP117512.1_96	NZ_CP117512.1_79197-89804:._7	NZ_CP117512.1	1	84196	84804
NZ_LT960784.1_13	NZ_LT960784.1_6511-17097:._8	NZ_LT960784.1	-1	15068	16408
NZ_CP024772.1_9	NZ_CP024772.1_1-10107:._9	NZ_CP024772.1	1	6418	6633
NZ_CP024772.1_91	NZ_CP024772.1_82361-93007:._5	NZ_CP024772.1	1	87360	88007
NZ_CP024773.1_147	NZ_CP024773.1_127147-137856:._6	NZ_CP024773.1	-1	131416	131733
NZ_CP102303.1_5	NZ_CP102303.1_1-7980:._5	NZ_CP102303.1	-1	2393	2980
NZ_CP102303.1_27	NZ_CP102303.1_18222-28961:._8	NZ_CP102303.1	1	23221	23961
NZ_CP102304.1_45	NZ_CP102304.1_41860-52572:._7	NZ_CP102304.1	1	46859	47572
NZ_CP102304.1_51	NZ_CP102304.1_48272-58858:._6	NZ_CP102304.1	1	53271	53858
NZ_CP102304.1_56	NZ_CP102304.1_48272-58858:._11	NZ_CP102304.1	-1	56415	56984
NZ_CP102310.1_9	NZ_CP102310.1_5754-16328:._4	NZ_CP102310.1	1	10753	11328
NC_007576.1_75	NC_007576.1_66445-76998:._6	NC_007576.1	1	71444	71998
NC_021182.1_1508	NC_021182.1_1581404-1592002:._6	NC_021182.1	1	1586403	1587002
NC_021182.1_1711	NC_021182.1_1780376-1791025:._7	NC_021182.1	1	1785375	1786025
NC_021182.1_1742	NC_021182.1_1810628-1821232:._6	NC_021182.1	1	1815627	1816232
NC_021182.1_1751	NC_021182.1_1824235-1834830:._4	NC_021182.1	1	1829234	1829830
NC_021182.1_4828	NC_021182.1_4938856-4949172:._6	NC_021182.1	1	4943855	4944172
NZ_CP129890.1_22	NZ_CP129890.1_13619-24268:._6	NZ_CP129890.1	1	18618	19268
NZ_CP110232.1_1075	NZ_CP110232.1_1182433-1193028:._7	NZ_CP110232.1	-1	1187432	1188028
NZ_CP157774.1_11	NZ_CP157774.1_5201-15733:._6	NZ_CP157774.1	1	10200	10733
NZ_CP141586.1_598	NZ_CP141586.1_614607-625190:._6	NZ_CP141586.1	1	619606	620190
NZ_CP150732.1_13	NZ_CP150732.1_7393-17925:._6	NZ_CP150732.1	1	12392	12925
NZ_CP045563.1_829	NZ_CP045563.1_788091-798575:._9	NZ_CP045563.1	-1	793090	793575
NZ_CP142773.1_36	NZ_CP142773.1_29668-40323:._7	NZ_CP142773.1	1	33645	33929
NZ_LN999989.1_15	NZ_LN999989.1_5928-16541:._8	NZ_LN999989.1	1	10927	11541
NZ_CP173259.1_1120	NZ_CP173259.1_1170940-1181502:._10	NZ_CP173259.1	-1	1175939	1176502
NZ_AP025567.1_357	NZ_AP025567.1_372981-383582:._5	NZ_AP025567.1	1	377980	378582
NZ_AP025567.1_413	NZ_AP025567.1_430783-441375:._7	NZ_AP025567.1	1	435782	436375
NZ_AP025567.1_3705	NZ_AP025567.1_3930204-3940808:._3	NZ_AP025567.1	-1	3935203	3935808
NZ_OZ281635.1_19	NZ_OZ281635.1_9547-19830:._6	NZ_OZ281635.1	-1	14866	14967
NZ_OZ281635.1_33	NZ_OZ281635.1_21506-31606:._7	NZ_OZ281635.1	1	26505	26606
NZ_OZ281635.1_34	NZ_OZ281635.1_21506-31606:._8	NZ_OZ281635.1	1	26642	26755
NZ_CP014367.1_25	NZ_CP014367.1_13819-24426:._8	NZ_CP014367.1	-1	18818	19426
NZ_CP138876.1_19	NZ_CP138876.1_19801-30348:._6	NZ_CP138876.1	1	24800	25348
NZ_CP182327.1_52	NZ_CP182327.1_27233-37807:._9	NZ_CP182327.1	1	32232	32807
NZ_CP042290.1_25	NZ_CP042290.1_15862-26499:._7	NZ_CP042290.1	-1	20861	21499
NZ_CP042290.1_29	NZ_CP042290.1_15862-26499:._11	NZ_CP042290.1	1	25289	25894
NZ_CP042290.1_65	NZ_CP042290.1_56475-67085:._6	NZ_CP042290.1	1	60820	61554
NZ_CP042292.1_4	NZ_CP042292.1_1-8747:._4	NZ_CP042292.1	-1	2630	3016
NZ_CP042292.1_25	NZ_CP042292.1_20290-30894:._4	NZ_CP042292.1	-1	22835	23752
NZ_CM129594.1_1309	NZ_CM129594.1_1205236-1215918:._6	NZ_CM129594.1	-1	1210235	1210918
NZ_JBRFUO010000004.1_137	NZ_JBRFUO010000004.1_129477-140102:._4	NZ_JBRFUO010000004.1	-1	134476	135102
NZ_JBRFUO010000004.1_153	NZ_JBRFUO010000004.1_140552-151102:._9	NZ_JBRFUO010000004.1	-1	145551	146102
NZ_CP054831.1_260	NZ_CP054831.1_266687-277237:._9	NZ_CP054831.1	1	271686	272237
NZ_CP054832.1_44	NZ_CP054832.1_37169-47806:._6	NZ_CP054832.1	-1	42168	42806
NZ_CP066727.1_13	NZ_CP066727.1_5148-14596:._8	NZ_CP066727.1	-1	9596	10147
NZ_CP066727.1_31	NZ_CP066727.1_25337-35884:._3	NZ_CP066727.1	1	30336	30884
NZ_CP136675.1_10	NZ_CP136675.1_5159-15745:._4	NZ_CP136675.1	1	8818	9453
NZ_CP136675.1_20	NZ_CP136675.1_17750-28303:._2	NZ_CP136675.1	1	18806	19402
NZ_CP136675.1_23	NZ_CP136675.1_17750-28303:._5	NZ_CP136675.1	1	22749	23303
NZ_CP136675.1_32	NZ_CP136675.1_25955-36586:._5	NZ_CP136675.1	1	30954	31586
NZ_CP019564.1_3	NZ_CP019564.1_1-7073:._3	NZ_CP019564.1	1	1465	2073
NZ_CM143960.1_3506	NZ_CM143960.1_3903524-3914080:._6	NZ_CM143960.1	1	3908523	3909080
NZ_CP036170.1_805	NZ_CP036170.1_788338-798954:._7	NZ_CP036170.1	-1	793337	793954
NZ_CP036170.1_1285	NZ_CP036170.1_1275220-1285833:._5	NZ_CP036170.1	1	1280219	1280833
