blast_hit_id	hit_contig_orf	downstream_orf	strand	gap_bp
NZ_CP147893.1_19	NZ_CP147893.1_17540-28171:._5	NZ_CP147893.1_17540-28171:._6	1	87
NZ_CP004874.1_68	NZ_CP004874.1_54494-65131:._7	NZ_CP004874.1_54494-65131:._6	-1	-28
NZ_CP004875.1_93	NZ_CP004875.1_65444-75988:._6	NZ_CP004875.1_65444-75988:._5	-1	43
NZ_CP035976.1_286	NZ_CP035976.1_272849-283423:._10	NZ_CP035976.1_272849-283423:._9	-1	0
NZ_CP048023.1_29	NZ_CP048023.1_26126-36757:._5	NZ_CP048023.1_26126-36757:._6	1	87
NZ_CP048024.1_20	NZ_CP048024.1_17919-28472:._3	NZ_CP048024.1_17919-28472:._4	1	-10
NZ_CP070948.1_739	NZ_CP070948.1_755478-765761:._10	NZ_CP070948.1_755478-765761:._11	1	51
NZ_CP070948.1_741	NZ_CP070948.1_755478-765761:._13	NZ_CP070948.1_755478-765761:._14	1	67
NZ_CP070948.1_1359	NZ_CP070948.1_1385203-1395378:._9	NZ_CP070948.1_1385203-1395378:._10	1	0
NZ_CP120073.1_255	NZ_CP120073.1_265973-276523:._9	NZ_CP120073.1_265973-276523:._10	1	64
NZ_LR594034.1_249	NZ_LR594034.1_269473-279765:._5	NZ_LR594034.1_269473-279765:._6	1	37
NZ_CP032633.1_9	NZ_CP032633.1_5369-15955:._4	NZ_CP032633.1_5369-15955:._3	-1	-22
NZ_CP097051.1_334	NZ_CP097051.1_351722-362338:._5	NZ_CP097051.1_351722-362338:._6	1	0
NZ_CP121264.1_26	NZ_CP121264.1_19123-29730:._4	NZ_CP121264.1_19123-29730:._3	-1	24
NZ_CP018621.1_31	NZ_CP018621.1_25729-36369:._8	NZ_CP018621.1_25729-36369:._9	1	13
NZ_CP094937.1_31	NZ_CP094937.1_21320-31924:._7	NZ_CP094937.1_21320-31924:._6	-1	-16
NZ_CP044364.1_49	NZ_CP044364.1_32802-43451:._8	NZ_CP044364.1_32802-43451:._9	1	6
NZ_CP044366.1_81	NZ_CP044366.1_57483-68132:._9	NZ_CP044366.1_57483-68132:._8	-1	6
NZ_CP070999.1_745	NZ_CP070999.1_799004-809587:._9	NZ_CP070999.1_799004-809587:._10	1	49
NZ_CP109800.1_129	NZ_CP109800.1_108752-119173:._4	NZ_CP109800.1_108752-119173:._3	-1	0
NZ_CP040876.1_58	NZ_CP040876.1_49255-59853:._11	NZ_CP040876.1_49255-59853:._10	-1	18
NZ_CP040876.1_61	NZ_CP040876.1_49255-59853:._14	NZ_CP040876.1_49255-59853:._15	1	24
NZ_CP060272.1_30	NZ_CP060272.1_23636-34186:._8	NZ_CP060272.1_23636-34186:._9	1	61
NZ_CP083434.1_1837	NZ_CP083434.1_2013286-2023887:._8	NZ_CP083434.1_2013286-2023887:._9	1	16
NZ_CP116400.1_14	NZ_CP116400.1_5389-15948:._9	NZ_CP116400.1_5389-15948:._8	-1	-34
NZ_CP025503.1_15	NZ_CP025503.1_7918-18672:._9	NZ_CP025503.1_7918-18672:._8	-1	64
NZ_CP046395.1_434	NZ_CP046395.1_434888-445537:._4	NZ_CP046395.1_434888-445537:._5	1	6
NZ_CP041214.1_10	NZ_CP041214.1_687-11240:._8	NZ_CP041214.1_687-11240:._9	1	4
NZ_CP041214.1_54	NZ_CP041214.1_44802-55409:._5	NZ_CP041214.1_44802-55409:._4	-1	-10
NZ_CP050545.1_22	NZ_CP050545.1_16901-27517:._6	NZ_CP050545.1_16901-27517:._5	-1	23
NZ_CP086398.1_7	NZ_CP086398.1_3318-13907:._4	NZ_CP086398.1_3318-13907:._5	1	97
NZ_CP012278.1_23	NZ_CP012278.1_17345-27925:._7	NZ_CP012278.1_17345-27925:._8	1	91
NZ_CP012282.1_46	NZ_CP012282.1_25754-35842:._5	NZ_CP012282.1_25754-35842:._6	1	42
NZ_CP025223.1_3359	NZ_CP025223.1_3571192-3581811:._6	NZ_CP025223.1_3571192-3581811:._7	1	25
NZ_CP013150.1_13	NZ_CP013150.1_8662-19278:._4	NZ_CP013150.1_8662-19278:._3	-1	17
NZ_CP013150.1_16	NZ_CP013150.1_8662-19278:._7	NZ_CP013150.1_8662-19278:._6	-1	-13
NZ_CP013151.1_16	NZ_CP013151.1_6531-17114:._10	NZ_CP013151.1_6531-17114:._9	-1	-27
NZ_CP013151.1_32	NZ_CP013151.1_23236-33819:._9	NZ_CP013151.1_23236-33819:._10	1	59
NZ_CP013152.2_20	NZ_CP013152.2_13192-23325:._6	NZ_CP013152.2_13192-23325:._5	-1	0
NZ_CP013152.2_26	NZ_CP013152.2_13192-23325:._12	NZ_CP013152.2_13192-23325:._11	-1	7
NZ_CP013155.2_26	NZ_CP013155.2_20970-31523:._3	NZ_CP013155.2_20970-31523:._2	-1	-28
NZ_CP013155.2_32	NZ_CP013155.2_20970-31523:._8	NZ_CP013155.2_20970-31523:._9	1	20
NZ_CP013156.2_20	NZ_CP013156.2_12692-23179:._5	NZ_CP013156.2_12692-23179:._6	1	44
NZ_CP101136.1_151	NZ_CP101136.1_135571-146196:._7	NZ_CP101136.1_135571-146196:._8	1	-3
NZ_CP065712.1_255	NZ_CP065712.1_264920-275551:._9	NZ_CP065712.1_264920-275551:._8	-1	61
NZ_CP035557.1_11	NZ_CP035557.1_1-8864:._9	NZ_CP035557.1_1-8864:._10	1	77
NZ_CP035560.1_11	NZ_CP035560.1_3816-14438:._5	NZ_CP035560.1_3816-14438:._4	-1	40
NZ_CP035560.1_16	NZ_CP035560.1_3816-14438:._10	NZ_CP035560.1_3816-14438:._9	-1	2
NZ_CP035561.1_11	NZ_CP035561.1_6770-17323:._3	NZ_CP035561.1_6770-17323:._4	1	4
NZ_CP183362.1_3	NZ_CP183362.1_191-10747:._2	NZ_CP183362.1_191-10747:._3	1	36
NZ_CP183362.1_9	NZ_CP183362.1_191-10747:._8	NZ_CP183362.1_191-10747:._9	1	83
NZ_CP183363.1_26	NZ_CP183363.1_21823-32376:._2	NZ_CP183363.1_21823-32376:._3	1	-16
NZ_AP022904.1_118	NZ_AP022904.1_122733-133376:._7	NZ_AP022904.1_122733-133376:._6	-1	-7
NZ_CP051193.1_13	NZ_CP051193.1_7390-18021:._6	NZ_CP051193.1_7390-18021:._5	-1	87
NZ_CP185966.1_5	NZ_CP185966.1_938-11563:._4	NZ_CP185966.1_938-11563:._3	-1	-3
NZ_CP040877.1_163	NZ_CP040877.1_138995-149416:._7	NZ_CP040877.1_138995-149416:._6	-1	0
NZ_CP006630.1_2531	NZ_CP006630.1_2681479-2692080:._9	NZ_CP006630.1_2681479-2692080:._8	-1	16
NZ_CP187293.1_120	NZ_CP187293.1_96300-106868:._10	NZ_CP187293.1_96300-106868:._9	-1	17
NZ_CP116437.1_55	NZ_CP116437.1_41943-52676:._4	NZ_CP116437.1_41943-52676:._5	1	21
NZ_JBTAMT010000002.1_71	NZ_JBTAMT010000002.1_49578-59942:._10	NZ_JBTAMT010000002.1_49578-59942:._9	-1	-19
NZ_JBTAMT010000002.1_72	NZ_JBTAMT010000002.1_49578-59942:._11	NZ_JBTAMT010000002.1_49578-59942:._10	-1	30
NZ_JBTAMT010000002.1_113	NZ_JBTAMT010000002.1_85198-95751:._9	NZ_JBTAMT010000002.1_85198-95751:._10	1	4
NZ_CP176041.1_6	NZ_CP176041.1_1473-12038:._6	NZ_CP176041.1_1473-12038:._7	1	63
NZ_OZ277399.1_1147	NZ_OZ277399.1_1159423-1170072:._9	NZ_OZ277399.1_1159423-1170072:._8	-1	6
NZ_CP087461.1_1932	NZ_CP087461.1_1981443-1992059:._6	NZ_CP087461.1_1981443-1992059:._5	-1	0
NZ_CP011102.1_997	NZ_CP011102.1_1054840-1065420:._6	NZ_CP011102.1_1054840-1065420:._5	-1	75
NZ_CP076443.1_983	NZ_CP076443.1_982820-993448:._4	NZ_CP076443.1_982820-993448:._3	-1	91
NZ_CP077271.1_20	NZ_CP077271.1_18230-28831:._7	NZ_CP077271.1_18230-28831:._8	1	94
NZ_CP074379.1_2534	NZ_CP074379.1_2660158-2670807:._8	NZ_CP074379.1_2660158-2670807:._9	1	6
NZ_CP020029.1_631	NZ_CP020029.1_552305-562654:._9	NZ_CP020029.1_552305-562654:._10	1	-61
NZ_CP129222.1_22	NZ_CP129222.1_18914-29461:._3	NZ_CP129222.1_18914-29461:._4	1	61
NZ_CP129222.1_243	NZ_CP129222.1_208030-218373:._6	NZ_CP129222.1_208030-218373:._7	1	10
NZ_CP093960.1_13	NZ_CP093960.1_3635-13807:._9	NZ_CP093960.1_3635-13807:._10	1	-3
NZ_CP093963.1_12	NZ_CP093963.1_3769-14229:._7	NZ_CP093963.1_3769-14229:._8	1	-39
NZ_CP093963.1_59	NZ_CP093963.1_41595-51767:._10	NZ_CP093963.1_41595-51767:._9	-1	12
NZ_CP090994.1_37	NZ_CP090994.1_20916-31463:._11	NZ_CP090994.1_20916-31463:._12	1	75
NZ_CP180558.1_439	NZ_CP180558.1_432823-443472:._4	NZ_CP180558.1_432823-443472:._5	1	6
NZ_CP012148.1_613	NZ_CP012148.1_618036-628685:._9	NZ_CP012148.1_618036-628685:._8	-1	6
NZ_CP032660.1_30	NZ_CP032660.1_25372-35982:._4	NZ_CP032660.1_25372-35982:._3	-1	100
NZ_CP032660.1_50	NZ_CP032660.1_43515-54146:._5	NZ_CP032660.1_43515-54146:._6	1	87
NZ_CP025420.1_1169	NZ_CP025420.1_1154300-1164916:._6	NZ_CP025420.1_1154300-1164916:._7	1	0
NZ_CP163547.1_22	NZ_CP163547.1_17731-28284:._5	NZ_CP163547.1_17731-28284:._4	-1	2
NZ_CP025222.1_335	NZ_CP025222.1_349810-360426:._4	NZ_CP025222.1_349810-360426:._5	1	32
NZ_CP191191.1_666	NZ_CP191191.1_694783-705384:._9	NZ_CP191191.1_694783-705384:._10	1	16
NZ_CP148625.1_70	NZ_CP148625.1_54697-65430:._12	NZ_CP148625.1_54697-65430:._11	-1	21
NZ_CP148627.1_42	NZ_CP148627.1_25501-36060:._12	NZ_CP148627.1_25501-36060:._13	1	50
NZ_CM132920.1_65	NZ_CM132920.1_51276-61931:._9	NZ_CM132920.1_51276-61931:._10	1	38
NZ_CP175222.1_28	NZ_CP175222.1_14927-25543:._7	NZ_CP175222.1_14927-25543:._8	1	0
NZ_CP064490.1_23	NZ_CP064490.1_15264-25871:._6	NZ_CP064490.1_15264-25871:._7	1	18
NZ_CP064490.1_25	NZ_CP064490.1_15264-25871:._8	NZ_CP064490.1_15264-25871:._9	1	-18
NZ_CP173417.1_19	NZ_CP173417.1_7244-17824:._14	NZ_CP173417.1_7244-17824:._15	1	19
NZ_CP032501.2_52	NZ_CP032501.2_43845-54443:._9	NZ_CP032501.2_43845-54443:._10	1	35
NZ_CP191199.1_624	NZ_CP191199.1_654440-665041:._9	NZ_CP191199.1_654440-665041:._10	1	16
NZ_CP121258.1_42	NZ_CP121258.1_29400-40010:._7	NZ_CP121258.1_29400-40010:._8	1	-6
NZ_CP025439.1_44	NZ_CP025439.1_33195-43748:._4	NZ_CP025439.1_33195-43748:._3	-1	4
NZ_CP025439.1_64	NZ_CP025439.1_47808-58415:._6	NZ_CP025439.1_47808-58415:._7	1	-10
NZ_CP175404.1_40	NZ_CP175404.1_28241-38884:._10	NZ_CP175404.1_28241-38884:._11	1	22
NC_013200.1_64	NC_013200.1_51536-62185:._8	NC_013200.1_51536-62185:._7	-1	6
NZ_AP027228.1_26	NZ_AP027228.1_17249-27853:._5	NZ_AP027228.1_17249-27853:._6	1	61
NZ_CP116932.1_433	NZ_CP116932.1_434888-445537:._4	NZ_CP116932.1_434888-445537:._5	1	6
NZ_JBQVMG010000002.1_45	NZ_JBQVMG010000002.1_37663-48231:._8	NZ_JBQVMG010000002.1_37663-48231:._9	1	-16
NZ_CP072057.1_3059	NZ_CP072057.1_3061044-3071501:._8	NZ_CP072057.1_3061044-3071501:._7	-1	-15
NZ_CP087960.1_10	NZ_CP087960.1_5531-14946:._4	NZ_CP087960.1_5531-14946:._5	1	1
NZ_CP087960.1_14	NZ_CP087960.1_5531-14946:._8	NZ_CP087960.1_5531-14946:._9	1	0
NZ_CP087962.1_10	NZ_CP087962.1_2655-13256:._8	NZ_CP087962.1_2655-13256:._9	1	22
NZ_CP169688.1_333	NZ_CP169688.1_350410-361026:._4	NZ_CP169688.1_350410-361026:._5	1	32
NZ_CP101539.1_24	NZ_CP101539.1_16215-26864:._7	NZ_CP101539.1_16215-26864:._6	-1	6
NZ_CP044317.1_46	NZ_CP044317.1_31614-41957:._8	NZ_CP044317.1_31614-41957:._7	-1	10
NZ_CP048624.1_40	NZ_CP048624.1_33349-43998:._6	NZ_CP048624.1_33349-43998:._7	1	6
NZ_CP048625.1_33	NZ_CP048625.1_24311-34960:._8	NZ_CP048625.1_24311-34960:._7	-1	6
NZ_CP136122.1_38	NZ_CP136122.1_27077-37726:._6	NZ_CP136122.1_27077-37726:._7	1	6
NZ_CP136123.1_56	NZ_CP136123.1_35187-45836:._10	NZ_CP136123.1_35187-45836:._9	-1	6
NZ_CP136124.1_9	NZ_CP136124.1_1-9810:._9	NZ_CP136124.1_1-9810:._8	-1	6
NZ_CP126541.1_3	NZ_CP126541.1_1-8854:._3	NZ_CP126541.1_1-8854:._2	-1	12
NZ_CP182820.1_71	NZ_CP182820.1_65763-76316:._4	NZ_CP182820.1_65763-76316:._3	-1	4
NZ_CP038020.1_116	NZ_CP038020.1_96810-107393:._8	NZ_CP038020.1_96810-107393:._7	-1	87
NZ_CP038020.1_956	NZ_CP038020.1_876530-887113:._7	NZ_CP038020.1_876530-887113:._8	1	93
NZ_CP047831.1_8	NZ_CP047831.1_584-11146:._7	NZ_CP047831.1_584-11146:._6	-1	2
NZ_CP116506.1_16	NZ_CP116506.1_10822-21384:._6	NZ_CP116506.1_10822-21384:._7	1	81
NZ_CP128160.1_112	NZ_CP128160.1_86726-97591:._2	NZ_CP128160.1_86726-97591:._3	1	39
NZ_CP074420.1_30	NZ_CP074420.1_16347-26621:._7	NZ_CP074420.1_16347-26621:._6	-1	51
NZ_CP074423.1_46	NZ_CP074423.1_25623-36176:._7	NZ_CP074423.1_25623-36176:._6	-1	16
NZ_DBJOSD010000002.1_59	NZ_DBJOSD010000002.1_48159-58766:._6	NZ_DBJOSD010000002.1_48159-58766:._5	-1	-10
NZ_DBJOSD010000002.1_65	NZ_DBJOSD010000002.1_48159-58766:._12	NZ_DBJOSD010000002.1_48159-58766:._13	1	4
NZ_CP188232.1_903	NZ_CP188232.1_994165-1004736:._12	NZ_CP188232.1_994165-1004736:._13	1	38
NZ_CP188234.1_42	NZ_CP188234.1_19214-29785:._12	NZ_CP188234.1_19214-29785:._13	1	38
NZ_CP188234.1_98	NZ_CP188234.1_58681-69252:._12	NZ_CP188234.1_58681-69252:._13	1	38
NZ_CP183391.1_2246	NZ_CP183391.1_2313598-2324190:._5	NZ_CP183391.1_2313598-2324190:._4	-1	40
NZ_CP183391.1_2322	NZ_CP183391.1_2386742-2397100:._5	NZ_CP183391.1_2386742-2397100:._4	-1	49
NZ_CP016073.1_1930	NZ_CP016073.1_1928734-1939350:._7	NZ_CP016073.1_1928734-1939350:._6	-1	0
NZ_LR134097.1_5	NZ_LR134097.1_1-7574:._5	NZ_LR134097.1_1-7574:._6	1	30
NZ_AP044781.1_477	NZ_AP044781.1_545464-556071:._7	NZ_AP044781.1_545464-556071:._8	1	73
NZ_CP007122.1_63	NZ_CP007122.1_50865-61514:._9	NZ_CP007122.1_50865-61514:._8	-1	35
NZ_CP029972.1_3	NZ_CP029972.1_1-7109:._3	NZ_CP029972.1_1-7109:._4	1	92
NZ_CP128463.1_27	NZ_CP128463.1_16668-27284:._5	NZ_CP128463.1_16668-27284:._4	-1	0
NZ_CP141597.1_34	NZ_CP141597.1_25985-36568:._7	NZ_CP141597.1_25985-36568:._6	-1	-3
NZ_CP141597.1_54	NZ_CP141597.1_41299-51930:._7	NZ_CP141597.1_41299-51930:._6	-1	87
NZ_CP141598.1_7	NZ_CP141598.1_973-11526:._7	NZ_CP141598.1_973-11526:._8	1	-7
NZ_CP129888.1_122	NZ_CP129888.1_106484-116905:._5	NZ_CP129888.1_106484-116905:._4	-1	0
NZ_CP133263.1_1181	NZ_CP133263.1_1174742-1185004:._6	NZ_CP133263.1_1174742-1185004:._7	1	54
NZ_CP175544.1_50	NZ_CP175544.1_36893-47629:._7	NZ_CP175544.1_36893-47629:._8	1	81
NZ_CP185998.1_50	NZ_CP185998.1_39805-50595:._9	NZ_CP185998.1_39805-50595:._10	1	22
NZ_CP065190.1_1148	NZ_CP065190.1_1224461-1235116:._3	NZ_CP065190.1_1224461-1235116:._2	-1	69
NZ_CP065998.1_1330	NZ_CP065998.1_1284240-1294856:._6	NZ_CP065998.1_1284240-1294856:._5	-1	0
NZ_CP191192.1_614	NZ_CP191192.1_647660-658261:._9	NZ_CP191192.1_647660-658261:._10	1	16
NZ_CP045033.1_2319	NZ_CP045033.1_2257546-2267895:._8	NZ_CP045033.1_2257546-2267895:._7	-1	-61
NZ_CP189794.1_131	NZ_CP189794.1_126932-137593:._4	NZ_CP189794.1_126932-137593:._5	1	9
NZ_CP011391.1_529	NZ_CP011391.1_538509-549116:._6	NZ_CP011391.1_538509-549116:._5	-1	29
NZ_CP011391.1_710	NZ_CP011391.1_726075-736640:._8	NZ_CP011391.1_726075-736640:._9	1	86
NZ_CP175398.1_40	NZ_CP175398.1_28241-38884:._9	NZ_CP175398.1_28241-38884:._10	1	-3
NZ_CP114456.1_104	NZ_CP114456.1_100033-110661:._7	NZ_CP114456.1_100033-110661:._8	1	-7
NZ_CP110051.1_29	NZ_CP110051.1_19244-29887:._5	NZ_CP110051.1_19244-29887:._6	1	22
NZ_CP098411.1_639	NZ_CP098411.1_681568-692217:._6	NZ_CP098411.1_681568-692217:._5	-1	6
NZ_CP045586.1_265	NZ_CP045586.1_253434-264083:._9	NZ_CP045586.1_253434-264083:._8	-1	6
NZ_CP045587.1_3	NZ_CP045587.1_1-9756:._3	NZ_CP045587.1_1-9756:._4	1	6
NZ_CP157924.1_49	NZ_CP157924.1_35610-46160:._14	NZ_CP157924.1_35610-46160:._13	-1	-18
NZ_CP143585.1_20	NZ_CP143585.1_13799-24421:._6	NZ_CP143585.1_13799-24421:._7	1	90
NZ_CP143586.1_52	NZ_CP143586.1_43856-54646:._9	NZ_CP143586.1_43856-54646:._10	1	22
NZ_CP042108.1_17	NZ_CP042108.1_7462-18015:._7	NZ_CP042108.1_7462-18015:._6	-1	13
NZ_CP040502.1_14	NZ_CP040502.1_6603-17186:._6	NZ_CP040502.1_6603-17186:._7	1	19
NZ_CP197392.1_1553	NZ_CP197392.1_1629925-1640541:._5	NZ_CP197392.1_1629925-1640541:._6	1	0
NZ_CP118079.1_627	NZ_CP118079.1_657500-668101:._9	NZ_CP118079.1_657500-668101:._10	1	16
NZ_CP083085.1_68	NZ_CP083085.1_56274-66911:._2	NZ_CP083085.1_56274-66911:._1	-1	11
NZ_CP176379.1_23	NZ_CP176379.1_13444-23763:._8	NZ_CP176379.1_13444-23763:._9	1	96
NZ_CP095334.1_4	NZ_CP095334.1_1-8234:._5	NZ_CP095334.1_1-8234:._6	1	22
NC_017568.1_1757	NC_017568.1_1847444-1858060:._7	NC_017568.1_1847444-1858060:._6	-1	0
NZ_CP166247.1_347	NZ_CP166247.1_353074-363717:._5	NZ_CP166247.1_353074-363717:._4	-1	16
NZ_CP166247.1_2316	NZ_CP166247.1_2573929-2584572:._8	NZ_CP166247.1_2573929-2584572:._9	1	16
NZ_JBRFUU010000003.1_153	NZ_JBRFUU010000003.1_145526-156151:._4	NZ_JBRFUU010000003.1_145526-156151:._3	-1	-3
NZ_CP028241.1_67	NZ_CP028241.1_55254-65621:._7	NZ_CP028241.1_55254-65621:._8	1	22
NZ_CP028242.1_3	NZ_CP028242.1_1-8267:._3	NZ_CP028242.1_1-8267:._4	1	-19
NZ_CP028242.1_11	NZ_CP028242.1_8060-18643:._4	NZ_CP028242.1_8060-18643:._5	1	1
NZ_CP066714.1_1966	NZ_CP066714.1_1980986-1991602:._6	NZ_CP066714.1_1980986-1991602:._5	-1	0
NZ_CP129543.1_44	NZ_CP129543.1_36533-47164:._2	NZ_CP129543.1_36533-47164:._3	1	15
NZ_CP129543.1_47	NZ_CP129543.1_36533-47164:._5	NZ_CP129543.1_36533-47164:._6	1	87
NZ_CP129544.1_26	NZ_CP129544.1_16856-27214:._8	NZ_CP129544.1_16856-27214:._9	1	49
NZ_CP129524.1_614	NZ_CP129524.1_618035-628684:._9	NZ_CP129524.1_618035-628684:._8	-1	6
NZ_CP092545.1_14	NZ_CP092545.1_5592-15707:._8	NZ_CP092545.1_5592-15707:._7	-1	54
NC_015420.1_3	NC_015420.1_1-7061:._3	NC_015420.1_1-7061:._2	-1	-19
NZ_CP064641.1_21	NZ_CP064641.1_16596-27203:._4	NZ_CP064641.1_16596-27203:._5	1	18
NZ_CP080028.1_3929	NZ_CP080028.1_3862694-3873247:._6	NZ_CP080028.1_3862694-3873247:._5	-1	92
NZ_CP091236.1_19	NZ_CP091236.1_12608-23224:._6	NZ_CP091236.1_12608-23224:._5	-1	0
NZ_CP082837.1_910	NZ_CP082837.1_980290-990858:._5	NZ_CP082837.1_980290-990858:._6	1	32
NZ_CP132039.1_30	NZ_CP132039.1_19666-30219:._6	NZ_CP132039.1_19666-30219:._7	1	12
NZ_CP030245.1_11	NZ_CP030245.1_5324-14691:._5	NZ_CP030245.1_5324-14691:._6	1	87
NZ_CP196565.1_2	NZ_CP196565.1_1-5214:._2	NZ_CP196565.1_1-5214:._1	-1	30
NZ_CP196565.1_43	NZ_CP196565.1_30474-41027:._9	NZ_CP196565.1_30474-41027:._10	1	4
NZ_CP066656.1_15	NZ_CP066656.1_11137-21729:._7	NZ_CP066656.1_11137-21729:._6	-1	38
NZ_CP066715.1_1969	NZ_CP066715.1_1981033-1991649:._6	NZ_CP066715.1_1981033-1991649:._5	-1	0
NZ_CP191194.1_699	NZ_CP191194.1_716736-727337:._9	NZ_CP191194.1_716736-727337:._10	1	16
NZ_CP016087.1_2886	NZ_CP016087.1_3086129-3096787:._6	NZ_CP016087.1_3086129-3096787:._7	1	29
NZ_CP175269.1_3	NZ_CP175269.1_1-5606:._3	NZ_CP175269.1_1-5606:._4	1	63
NZ_CP175270.1_1	NZ_CP175270.1_1-9153:._1	NZ_CP175270.1_1-9153:._2	1	47
NZ_CP175270.1_3	NZ_CP175270.1_1-9153:._3	NZ_CP175270.1_1-9153:._4	1	28
NZ_CP175270.1_65	NZ_CP175270.1_50862-61475:._5	NZ_CP175270.1_50862-61475:._6	1	24
NZ_CP126119.1_43	NZ_CP126119.1_38770-49359:._4	NZ_CP126119.1_38770-49359:._3	-1	87
NZ_CP174857.1_29	NZ_CP174857.1_16966-27582:._7	NZ_CP174857.1_16966-27582:._6	-1	0
NZ_CP032533.1_42	NZ_CP032533.1_35377-45945:._7	NZ_CP032533.1_35377-45945:._6	-1	80
NC_016749.1_2013	NC_016749.1_1938185-1948768:._11	NC_016749.1_1938185-1948768:._10	-1	-49
NZ_CP054006.1_9	NZ_CP054006.1_1-10314:._9	NZ_CP054006.1_1-10314:._10	1	71
NC_017470.1_1494	NC_017470.1_1470036-1480628:._4	NC_017470.1_1470036-1480628:._3	-1	-22
NZ_AP025521.1_33	NZ_AP025521.1_24803-35392:._7	NZ_AP025521.1_24803-35392:._8	1	14
NZ_CP073071.1_59	NZ_CP073071.1_46383-56999:._7	NZ_CP073071.1_46383-56999:._6	-1	30
NZ_DBJOSC010000002.1_79	NZ_DBJOSC010000002.1_67956-78509:._6	NZ_DBJOSC010000002.1_67956-78509:._7	1	4
NZ_CP191283.1_282	NZ_CP191283.1_293075-303697:._7	NZ_CP191283.1_293075-303697:._8	1	30
NZ_CP130534.1_2512	NZ_CP130534.1_2693266-2703867:._9	NZ_CP130534.1_2693266-2703867:._8	-1	16
NZ_CP072708.1_14	NZ_CP072708.1_6491-17104:._7	NZ_CP072708.1_6491-17104:._8	1	3
NZ_CP072708.1_73	NZ_CP072708.1_55139-65482:._7	NZ_CP072708.1_55139-65482:._6	-1	10
NZ_CP187872.1_54	NZ_CP187872.1_39538-49824:._8	NZ_CP187872.1_39538-49824:._7	-1	36
NZ_CP187872.1_87	NZ_CP187872.1_61572-72191:._8	NZ_CP187872.1_61572-72191:._9	1	0
NZ_CP117228.1_45	NZ_CP117228.1_37235-47788:._3	NZ_CP117228.1_37235-47788:._2	-1	4
NZ_CP117228.1_87	NZ_CP117228.1_72826-83016:._9	NZ_CP117228.1_72826-83016:._10	1	-19
NZ_CP131802.1_29	NZ_CP131802.1_17281-27894:._9	NZ_CP131802.1_17281-27894:._10	1	14
NZ_CP131802.1_99	NZ_CP131802.1_76790-87133:._7	NZ_CP131802.1_76790-87133:._8	1	10
NZ_CP029966.1_1873	NZ_CP029966.1_1789333-1799919:._7	NZ_CP029966.1_1789333-1799919:._8	1	73
NZ_CP029967.1_33	NZ_CP029967.1_24841-35427:._8	NZ_CP029967.1_24841-35427:._7	-1	73
NZ_CP191190.1_627	NZ_CP191190.1_655896-666497:._9	NZ_CP191190.1_655896-666497:._10	1	16
NZ_CP102861.1_5	NZ_CP102861.1_1-9958:._5	NZ_CP102861.1_1-9958:._6	1	6
NZ_CP121506.1_23	NZ_CP121506.1_15853-26463:._2	NZ_CP121506.1_15853-26463:._3	1	35
NZ_CP065516.1_2	NZ_CP065516.1_1-5681:._2	NZ_CP065516.1_1-5681:._3	1	12
NZ_CP166136.1_37	NZ_CP166136.1_29448-40052:._2	NZ_CP166136.1_29448-40052:._3	1	6
NZ_CP166136.1_46	NZ_CP166136.1_29448-40052:._11	NZ_CP166136.1_29448-40052:._10	-1	-13
NZ_CP014883.1_6	NZ_CP014883.1_5403-14818:._2	NZ_CP014883.1_5403-14818:._3	1	60
NZ_CP014883.1_14	NZ_CP014883.1_5403-14818:._10	NZ_CP014883.1_5403-14818:._9	-1	2
NZ_CP014884.1_6	NZ_CP014884.1_1005-11345:._5	NZ_CP014884.1_1005-11345:._6	1	0
NZ_CP014884.1_14	NZ_CP014884.1_3580-14163:._9	NZ_CP014884.1_3580-14163:._10	1	29
NZ_OZ061352.1_41	NZ_OZ061352.1_22241-32824:._11	NZ_OZ061352.1_22241-32824:._10	-1	67
NZ_CP119571.1_2090	NZ_CP119571.1_2169714-2180342:._7	NZ_CP119571.1_2169714-2180342:._8	1	7
NZ_CP119571.1_2124	NZ_CP119571.1_2200652-2211283:._6	NZ_CP119571.1_2200652-2211283:._7	1	61
NZ_CP184515.1_46	NZ_CP184515.1_36853-47460:._6	NZ_CP184515.1_36853-47460:._7	1	-10
NZ_CP065060.1_1092	NZ_CP065060.1_1191574-1202229:._3	NZ_CP065060.1_1191574-1202229:._2	-1	69
NZ_CP071808.1_3069	NZ_CP071808.1_3055734-3066014:._8	NZ_CP071808.1_3055734-3066014:._7	-1	91
NC_021514.1_8	NC_021514.1_9053-19648:._3	NC_021514.1_9053-19648:._4	1	39
NC_021514.1_13	NC_021514.1_9053-19648:._8	NC_021514.1_9053-19648:._9	1	13
NC_021514.1_14	NC_021514.1_9053-19648:._9	NC_021514.1_9053-19648:._10	1	19
NC_021518.1_8	NC_021518.1_5254-14636:._2	NC_021518.1_5254-14636:._1	-1	87
NC_021518.1_17	NC_021518.1_12684-23264:._5	NC_021518.1_12684-23264:._6	1	0
NC_021527.1_37	NC_021527.1_34122-44372:._2	NC_021527.1_34122-44372:._3	1	96
NZ_CP173118.1_514	NZ_CP173118.1_515248-525897:._4	NZ_CP173118.1_515248-525897:._5	1	6
NZ_CP184486.1_1	NZ_CP184486.1_1-6728:._3	NZ_CP184486.1_1-6728:._4	1	2
