downstream_orf	blast_hit_id	contig	orf_start	orf_stop	strand	nearest_defense_gene	nearest_defense_type	nearest_distance_bp	defense_genes_in_window	proximity_score	density_score	defense_score	interpro_domains
NZ_CP092545.1_5592-15707:._7	NZ_CP092545.1_14	NZ_CP092545.1_5592-15707	4266	4946	-1	none	none	0	0	0.0	0.0	0.0	IPR032874
NC_015420.1_1-7061:._2	NC_015420.1_3	NC_015420.1_1-7061	1476	1922	-1	NC_015420.1_1-7061:._4	RosmerTA	164	1	0.9213	0.1	0.5928	IPR006119;IPR006120
NZ_CP064641.1_16596-27203:._5	NZ_CP064641.1_21	NZ_CP064641.1_16596-27203	3071	3484	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP080028.1_3862694-3873247:._5	NZ_CP080028.1_3929	NZ_CP080028.1_3862694-3873247	4477	4908	-1	none	none	0	0	0.0	0.0	0.0	IPR046929
NZ_CP091236.1_12608-23224:._5	NZ_CP091236.1_19	NZ_CP091236.1_12608-23224	2856	5000	-1	none	none	0	0	0.0	0.0	0.0	IPR006171;IPR013497;IPR013498;IPR034144
NZ_CP082837.1_980290-990858:._6	NZ_CP082837.1_910	NZ_CP082837.1_980290-990858	5601	5783	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP132039.1_19666-30219:._7	NZ_CP132039.1_30	NZ_CP132039.1_19666-30219	5566	5814	1	none	none	0	0	0.0	0.0	0.0	IPR001387
NZ_CP030245.1_5324-14691:._6	NZ_CP030245.1_11	NZ_CP030245.1_5324-14691	5087	5989	1	none	none	0	0	0.0	0.0	0.0	IPR003740;IPR019264
NZ_CP196565.1_1-5214:._1	NZ_CP196565.1_2	NZ_CP196565.1_1-5214	2	214	-1	NZ_CP196565.1_1-5214:._5	RosmerTA	1626	1	0.4435	0.1	0.3061	IPR006119
NZ_CP196565.1_30474-41027:._10	NZ_CP196565.1_43	NZ_CP196565.1_30474-41027	5558	8473	1	none	none	0	0	0.0	0.0	0.0	IPR002513;IPR025296
NZ_CP066656.1_11137-21729:._6	NZ_CP066656.1_15	NZ_CP066656.1_11137-21729	4282	4962	-1	none	none	0	0	0.0	0.0	0.0	IPR032874
NZ_CP066715.1_1981033-1991649:._5	NZ_CP066715.1_1969	NZ_CP066715.1_1981033-1991649	4692	5000	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP191194.1_716736-727337:._10	NZ_CP191194.1_699	NZ_CP191194.1_716736-727337	5618	6310	1	none	none	0	0	0.0	0.0	0.0	IPR006171;IPR013497;IPR034144
NZ_CP016087.1_3086129-3096787:._7	NZ_CP016087.1_2886	NZ_CP016087.1_3086129-3096787	5688	5879	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP175269.1_1-5606:._4	NZ_CP175269.1_3	NZ_CP175269.1_1-5606	4216	5268	1	none	none	0	0	0.0	0.0	0.0	IPR001126;IPR017961;IPR024728
NZ_CP175270.1_1-9153:._2	NZ_CP175270.1_1	NZ_CP175270.1_1-9153	653	2533	1	none	none	0	0	0.0	0.0	0.0	IPR019931;IPR026345;IPR032300
NZ_CP175270.1_1-9153:._4	NZ_CP175270.1_3	NZ_CP175270.1_1-9153	2979	3836	1	none	none	0	0	0.0	0.0	0.0	IPR019931
NZ_CP175270.1_50862-61475:._6	NZ_CP175270.1_65	NZ_CP175270.1_50862-61475	5638	6822	1	NZ_CP175270.1_50862-61475:._6	AbiH	0	1	1.0	0.1	0.64	IPR025935
NZ_CP126119.1_38770-49359:._3	NZ_CP126119.1_43	NZ_CP126119.1_38770-49359	2083	2985	-1	none	none	0	0	0.0	0.0	0.0	IPR003740;IPR019264
NZ_CP174857.1_16966-27582:._6	NZ_CP174857.1_29	NZ_CP174857.1_16966-27582	4908	5000	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP032533.1_35377-45945:._6	NZ_CP032533.1_42	NZ_CP032533.1_35377-45945	4507	4920	-1	none	none	0	0	0.0	0.0	0.0	IPR000086
NC_016749.1_1938185-1948768:._10	NC_016749.1_2013	NC_016749.1_1938185-1948768	4876	5049	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP054006.1_1-10314:._10	NZ_CP054006.1_9	NZ_CP054006.1_1-10314	5536	7005	1	none	none	0	0	0.0	0.0	0.0	IPR002293
NC_017470.1_1470036-1480628:._3	NC_017470.1_1494	NC_017470.1_1470036-1480628	4360	5022	-1	NC_017470.1_1470036-1480628:._3	RM	0	3	1.0	0.3	0.72	
NZ_AP025521.1_24803-35392:._8	NZ_AP025521.1_33	NZ_AP025521.1_24803-35392	8072	8338	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP073071.1_46383-56999:._6	NZ_CP073071.1_59	NZ_CP073071.1_46383-56999	4617	4970	-1	NZ_CP073071.1_46383-56999:._8	RosmerTA	783	1	0.676	0.1	0.4456	
NZ_DBJOSC010000002.1_67956-78509:._7	NZ_DBJOSC010000002.1_79	NZ_DBJOSC010000002.1_67956-78509	5558	8473	1	none	none	0	0	0.0	0.0	0.0	IPR002513;IPR025296
NZ_CP191283.1_293075-303697:._8	NZ_CP191283.1_282	NZ_CP191283.1_293075-303697	5653	5865	1	NZ_CP191283.1_293075-303697:._15	RM	2740	2	0.2541	0.2	0.2325	
NZ_CP130534.1_2693266-2703867:._8	NZ_CP130534.1_2512	NZ_CP130534.1_2693266-2703867	4292	4984	-1	NZ_CP130534.1_2693266-2703867:._14	Lamassu-Fam	3308	7	0.1913	0.7	0.3948	IPR006171;IPR013497;IPR034144
NZ_CP072708.1_6491-17104:._8	NZ_CP072708.1_14	NZ_CP072708.1_6491-17104	7819	8304	1	NZ_CP072708.1_6491-17104:._7	AbiE	3	1	0.9985	0.1	0.6391	IPR000424
NZ_CP072708.1_55139-65482:._6	NZ_CP072708.1_73	NZ_CP072708.1_55139-65482	4730	4990	-1	NZ_CP072708.1_55139-65482:._4	RosmerTA	1530	4	0.4653	0.4	0.4392	IPR006120
NZ_CP187872.1_39538-49824:._7	NZ_CP187872.1_54	NZ_CP187872.1_39538-49824	4683	4964	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP187872.1_61572-72191:._9	NZ_CP187872.1_87	NZ_CP187872.1_61572-72191	5620	5964	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP117228.1_37235-47788:._2	NZ_CP117228.1_45	NZ_CP117228.1_37235-47788	2081	4996	-1	none	none	0	0	0.0	0.0	0.0	IPR002513;IPR025296
NZ_CP117228.1_72826-83016:._10	NZ_CP117228.1_87	NZ_CP117228.1_72826-83016	5567	5893	1	NZ_CP117228.1_72826-83016:._5	RosmerTA	1972	1	0.3731	0.1	0.2638	
NZ_CP131802.1_17281-27894:._10	NZ_CP131802.1_29	NZ_CP131802.1_17281-27894	7541	8869	1	none	none	0	0	0.0	0.0	0.0	IPR004703
NZ_CP131802.1_76790-87133:._8	NZ_CP131802.1_99	NZ_CP131802.1_76790-87133	5354	5614	1	NZ_CP131802.1_76790-87133:._10	RosmerTA	1530	4	0.4653	0.4	0.4392	IPR006120
NZ_CP029966.1_1789333-1799919:._8	NZ_CP029966.1_1873	NZ_CP029966.1_1789333-1799919	5660	6376	1	none	none	0	0	0.0	0.0	0.0	IPR006528
NZ_CP029967.1_24841-35427:._7	NZ_CP029967.1_33	NZ_CP029967.1_24841-35427	4211	4927	-1	none	none	0	0	0.0	0.0	0.0	IPR006528
NZ_CP191190.1_655896-666497:._10	NZ_CP191190.1_627	NZ_CP191190.1_655896-666497	5618	6310	1	none	none	0	0	0.0	0.0	0.0	IPR006171;IPR013497;IPR034144
NZ_CP102861.1_1-9958:._6	NZ_CP102861.1_5	NZ_CP102861.1_1-9958	4964	5248	1	none	none	0	0	0.0	0.0	0.0	IPR001357
NZ_CP121506.1_15853-26463:._3	NZ_CP121506.1_23	NZ_CP121506.1_15853-26463	2054	2875	1	NZ_CP121506.1_15853-26463:._4	CBASS	514	7	0.7734	0.7	0.744	
NZ_CP065516.1_1-5681:._3	NZ_CP065516.1_2	NZ_CP065516.1_1-5681	1247	1495	1	none	none	0	0	0.0	0.0	0.0	IPR001387
NZ_CP166136.1_29448-40052:._3	NZ_CP166136.1_37	NZ_CP166136.1_29448-40052	864	1148	1	none	none	0	0	0.0	0.0	0.0	IPR001357
NZ_CP166136.1_29448-40052:._10	NZ_CP166136.1_46	NZ_CP166136.1_29448-40052	4564	5013	-1	none	none	0	0	0.0	0.0	0.0	IPR000825
NZ_CP014883.1_5403-14818:._3	NZ_CP014883.1_6	NZ_CP014883.1_5403-14818	1003	1821	1	none	none	0	0	0.0	0.0	0.0	IPR002495
NZ_CP014883.1_5403-14818:._9	NZ_CP014883.1_14	NZ_CP014883.1_5403-14818	7837	8136	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP014884.1_1005-11345:._6	NZ_CP014884.1_6	NZ_CP014884.1_1005-11345	3356	4087	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP014884.1_3580-14163:._10	NZ_CP014884.1_14	NZ_CP014884.1_3580-14163	8465	9223	1	none	none	0	0	0.0	0.0	0.0	IPR014358
NZ_OZ061352.1_22241-32824:._10	NZ_OZ061352.1_41	NZ_OZ061352.1_22241-32824	6236	6784	-1	none	none	0	0	0.0	0.0	0.0	IPR000868
NZ_CP119571.1_2169714-2180342:._8	NZ_CP119571.1_2090	NZ_CP119571.1_2169714-2180342	5636	6151	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP119571.1_2200652-2211283:._7	NZ_CP119571.1_2124	NZ_CP119571.1_2200652-2211283	5693	6007	1	none	none	0	0	0.0	0.0	0.0	IPR001845;IPR011991
NZ_CP184515.1_36853-47460:._7	NZ_CP184515.1_46	NZ_CP184515.1_36853-47460	5598	5825	1	NZ_CP184515.1_36853-47460:._8	RosmerTA	361	9	0.8349	0.9	0.8609	
NZ_CP065060.1_1191574-1202229:._2	NZ_CP065060.1_1092	NZ_CP065060.1_1191574-1202229	3978	4931	-1	none	none	0	0	0.0	0.0	0.0	IPR025246
NZ_CP071808.1_3055734-3066014:._7	NZ_CP071808.1_3069	NZ_CP071808.1_3055734-3066014	4694	4909	-1	none	none	0	0	0.0	0.0	0.0	
NC_021514.1_9053-19648:._4	NC_021514.1_8	NC_021514.1_9053-19648	1743	1979	1	none	none	0	0	0.0	0.0	0.0	IPR001648
NC_021514.1_9053-19648:._9	NC_021514.1_13	NC_021514.1_9053-19648	7535	8341	1	none	none	0	0	0.0	0.0	0.0	IPR001048;IPR041739
NC_021514.1_9053-19648:._10	NC_021514.1_14	NC_021514.1_9053-19648	8360	9598	1	none	none	0	0	0.0	0.0	0.0	IPR000965;IPR015590
NC_021518.1_5254-14636:._1	NC_021518.1_8	NC_021518.1_5254-14636	3	803	-1	none	none	0	0	0.0	0.0	0.0	IPR003740;IPR019264
NC_021518.1_12684-23264:._6	NC_021518.1_17	NC_021518.1_12684-23264	5216	5878	1	none	none	0	0	0.0	0.0	0.0	IPR003607;IPR006674
NC_021527.1_34122-44372:._3	NC_021527.1_37	NC_021527.1_34122-44372	1254	3335	1	NC_021527.1_34122-44372:._1	Dodola	477	1	0.7878	0.1	0.5127	
NZ_CP173118.1_515248-525897:._5	NZ_CP173118.1_514	NZ_CP173118.1_515248-525897	5656	5940	1	none	none	0	0	0.0	0.0	0.0	IPR001357
NZ_CP184486.1_1-6728:._4	NZ_CP184486.1_1	NZ_CP184486.1_1-6728	1039	1914	1	NZ_CP184486.1_1-6728:._5	Eleos	110	1	0.9465	0.1	0.6079	IPR028055;IPR047196
NZ_CP009268.1_791858-802411:._4	NZ_CP009268.1_711	NZ_CP009268.1_791858-802411	2004	4967	-1	none	none	0	0	0.0	0.0	0.0	IPR002513;IPR025296
NZ_CP009268.1_803933-814546:._7	NZ_CP009268.1_723	NZ_CP009268.1_803933-814546	5611	6570	1	none	none	0	0	0.0	0.0	0.0	IPR025296
NC_021828.1_18447-29054:._4	NC_021828.1_27	NC_021828.1_18447-29054	4783	5010	-1	NC_021828.1_18447-29054:._3	RosmerTA	361	2	0.8349	0.2	0.5809	
NC_021828.1_31885-42438:._9	NC_021828.1_46	NC_021828.1_31885-42438	5558	8473	1	NC_021828.1_31885-42438:._5	MazEF	3525	0	0.1716	0.0	0.103	IPR002513;IPR025296
NZ_CP082266.1_131674-142095:._8	NZ_CP082266.1_160	NZ_CP082266.1_131674-142095	5422	5784	1	none	none	0	0	0.0	0.0	0.0	IPR006171;IPR034144
NZ_CP090185.1_5899-16452:._6	NZ_CP090185.1_14	NZ_CP090185.1_5899-16452	4634	4870	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP090185.1_5899-16452:._9	NZ_CP090185.1_17	NZ_CP090185.1_5899-16452	6057	6983	-1	none	none	0	0	0.0	0.0	0.0	IPR025668
NZ_CP090189.1_13112-23716:._8	NZ_CP090189.1_23	NZ_CP090189.1_13112-23716	8778	9902	-1	NZ_CP090189.1_13112-23716:._6	PrrC	433	4	0.8053	0.4	0.6432	IPR013610
NZ_CP090191.1_1-10145:._11	NZ_CP090191.1_10	NZ_CP090191.1_1-10145	9450	10145	1	none	none	0	0	0.0	0.0	0.0	IPR002797
NZ_CP094946.1_602021-612481:._7	NZ_CP094946.1_595	NZ_CP094946.1_602021-612481	4134	4901	-1	NZ_CP094946.1_602021-612481:._11	Gabija	2392	1	0.3024	0.1	0.2214	
NZ_CP094946.1_618230-628879:._7	NZ_CP094946.1_610	NZ_CP094946.1_618230-628879	4710	4994	-1	none	none	0	0	0.0	0.0	0.0	IPR001357
NZ_CP072587.1_60449-70792:._7	NZ_CP072587.1_76	NZ_CP072587.1_60449-70792	5354	5614	1	NZ_CP072587.1_60449-70792:._9	RosmerTA	1530	4	0.4653	0.4	0.4392	IPR006120
NZ_CP099553.1_13250-23860:._3	NZ_CP099553.1_19	NZ_CP099553.1_13250-23860	2864	4900	-1	NZ_CP099553.1_13250-23860:._1	PrrC	1327	2	0.515	0.2	0.389	IPR003855
NZ_CP099553.1_27973-38541:._8	NZ_CP099553.1_37	NZ_CP099553.1_27973-38541	7980	8951	1	none	none	0	0	0.0	0.0	0.0	IPR003740;IPR019264
NZ_CP033810.1_592172-602755:._8	NZ_CP033810.1_610	NZ_CP033810.1_592172-602755	4888	5049	-1	NZ_CP033810.1_592172-602755:._10	RM	642	2	0.7254	0.2	0.5153	
NZ_CP110048.1_28891-39534:._6	NZ_CP110048.1_43	NZ_CP110048.1_28891-39534	5666	5872	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP066549.1_24153-34757:._6	NZ_CP066549.1_31	NZ_CP066549.1_24153-34757	5592	6041	1	none	none	0	0	0.0	0.0	0.0	IPR000825
NZ_CP143639.1_5419-16035:._8	NZ_CP143639.1_11	NZ_CP143639.1_5419-16035	7505	9532	1	none	none	0	0	0.0	0.0	0.0	IPR013507;IPR014790
NZ_OZ006982.1_1251656-1261933:._5	NZ_OZ006982.1_1247	NZ_OZ006982.1_1251656-1261933	3582	4973	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP145225.1_19314-29921:._4	NZ_CP145225.1_30	NZ_CP145225.1_19314-29921	1130	2422	-1	none	none	0	0	0.0	0.0	0.0	IPR000802
NZ_JASGWY010000005.1_28649-39196:._10	NZ_JASGWY010000005.1_44	NZ_JASGWY010000005.1_28649-39196	8120	9004	1	none	none	0	0	0.0	0.0	0.0	IPR000515
NZ_JASGWY010000008.1_22760-33358:._3	NZ_JASGWY010000008.1_32	NZ_JASGWY010000008.1_22760-33358	688	1071	-1	none	none	0	0	0.0	0.0	0.0	IPR013766
NZ_CP168917.1_46705-57312:._14	NZ_CP168917.1_53	NZ_CP168917.1_46705-57312	10265	10606	1	none	none	0	0	0.0	0.0	0.0	IPR007693
NZ_CP168918.1_539-11092:._2	NZ_CP168918.1_3	NZ_CP168918.1_539-11092	2081	4996	-1	none	none	0	0	0.0	0.0	0.0	IPR002513;IPR025296
NZ_CP174917.1_9897-20513:._8	NZ_CP174917.1_19	NZ_CP174917.1_9897-20513	5617	5709	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP065708.1_2887-13431:._5	NZ_CP065708.1_9	NZ_CP065708.1_2887-13431	2004	2186	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP065709.1_353-10963:._6	NZ_CP065709.1_5	NZ_CP065709.1_353-10963	5679	6410	1	NZ_CP065709.1_353-10963:._1	Dodola	3915	0	0.1412	0.0	0.0847	IPR013216
NZ_JBRFUR010000001.1_144871-155496:._3	NZ_JBRFUR010000001.1_152	NZ_JBRFUR010000001.1_144871-155496	1950	5003	-1	none	none	0	0	0.0	0.0	0.0	IPR002513;IPR025296
NZ_CP128107.1_3041097-3051377:._8	NZ_CP128107.1_3029	NZ_CP128107.1_3041097-3051377	4694	4909	-1	none	none	0	0	0.0	0.0	0.0	
NC_022238.1_181316-191899:._8	NC_022238.1_185	NC_022238.1_181316-191899	5676	6497	1	NC_022238.1_181316-191899:._11	Gao_Qat	2456	1	0.2929	0.1	0.2157	IPR025669
NZ_CP117494.1_2937-13553:._5	NZ_CP117494.1_11	NZ_CP117494.1_2937-13553	2856	5000	-1	none	none	0	0	0.0	0.0	0.0	IPR006171;IPR013497;IPR013498;IPR034144
NZ_CP134218.1_48324-58955:._6	NZ_CP134218.1_58	NZ_CP134218.1_48324-58955	5719	6621	1	NZ_CP134218.1_48324-58955:._9	CBASS	1723	4	0.4225	0.4	0.4135	IPR003740;IPR019264
NZ_CP069558.1_1663014-1673597:._8	NZ_CP069558.1_1687	NZ_CP069558.1_1663014-1673597	5676	6497	1	NZ_CP069558.1_1663014-1673597:._11	Gao_Qat	2456	1	0.2929	0.1	0.2157	IPR025669
NZ_CP037431.1_1-7919:._3	NZ_CP037431.1_2	NZ_CP037431.1_1-7919	2120	2869	1	none	none	0	0	0.0	0.0	0.0	IPR005501
NZ_CP037431.1_1-7919:._4	NZ_CP037431.1_3	NZ_CP037431.1_1-7919	2891	4090	1	none	none	0	0	0.0	0.0	0.0	IPR001046
NZ_CP037433.1_24954-35138:._13	NZ_CP037433.1_39	NZ_CP037433.1_24954-35138	6993	7691	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP037435.1_1477-12093:._11	NZ_CP037435.1_14	NZ_CP037435.1_1477-12093	7651	8196	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP037435.1_1477-12093:._13	NZ_CP037435.1_16	NZ_CP037435.1_1477-12093	9321	9566	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP037435.1_21291-31607:._15	NZ_CP037435.1_39	NZ_CP037435.1_21291-31607	8365	8706	-1	none	none	0	0	0.0	0.0	0.0	IPR006119
NZ_CP130282.1_84231-94847:._6	NZ_CP130282.1_91	NZ_CP130282.1_84231-94847	3834	5000	-1	none	none	0	0	0.0	0.0	0.0	IPR006171;IPR013497;IPR034144
NZ_CP017982.1_1543204-1553553:._6	NZ_CP017982.1_1672	NZ_CP017982.1_1543204-1553553	4771	5061	-1	none	none	0	0	0.0	0.0	0.0	IPR006119;IPR006120
NZ_CP191790.1_104110-114453:._6	NZ_CP191790.1_128	NZ_CP191790.1_104110-114453	4730	4990	-1	NZ_CP191790.1_104110-114453:._4	RosmerTA	1530	4	0.4653	0.4	0.4392	IPR006120
NZ_CP023483.1_863096-873718:._4	NZ_CP023483.1_844	NZ_CP023483.1_863096-873718	4825	5055	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP013018.1_791852-802405:._4	NZ_CP013018.1_707	NZ_CP013018.1_791852-802405	2004	4967	-1	none	none	0	0	0.0	0.0	0.0	IPR002513;IPR025296
NZ_CP013018.1_803927-814540:._7	NZ_CP013018.1_719	NZ_CP013018.1_803927-814540	5611	6570	1	none	none	0	0	0.0	0.0	0.0	IPR025296
NZ_CP075937.1_11130-21863:._5	NZ_CP075937.1_18	NZ_CP075937.1_11130-21863	5744	6091	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP162656.1_1830482-1841098:._6	NZ_CP162656.1_1774	NZ_CP162656.1_1830482-1841098	5617	5901	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP092542.1_2634579-2644694:._8	NZ_CP092542.1_2472	NZ_CP092542.1_2634579-2644694	4266	4946	-1	none	none	0	0	0.0	0.0	0.0	IPR032874
NZ_CP109937.1_715741-726108:._13	NZ_CP109937.1_689	NZ_CP109937.1_715741-726108	9766	10368	1	none	none	0	0	0.0	0.0	0.0	IPR025669
NZ_CP154891.1_1011356-1021957:._7	NZ_CP154891.1_970	NZ_CP154891.1_1011356-1021957	4292	4984	-1	NZ_CP154891.1_1011356-1021957:._14	RosmerTA	5019	0	0.0813	0.0	0.0488	IPR006171;IPR013497;IPR034144
NZ_CP150248.1_2608104-2618666:._6	NZ_CP150248.1_2614	NZ_CP150248.1_2608104-2618666	5611	7059	1	none	none	0	0	0.0	0.0	0.0	IPR001584;IPR015378
NZ_CP094386.1_11775-22400:._6	NZ_CP094386.1_18	NZ_CP094386.1_11775-22400	3568	4743	1	none	none	0	0	0.0	0.0	0.0	IPR001207
NZ_CP094386.1_11775-22400:._13	NZ_CP094386.1_25	NZ_CP094386.1_11775-22400	9363	9866	1	none	none	0	0	0.0	0.0	0.0	IPR002559
NZ_CM143115.1_446649-457298:._5	NZ_CM143115.1_444	NZ_CM143115.1_446649-457298	5656	5940	1	none	none	0	0	0.0	0.0	0.0	IPR001357
NZ_CP020018.1_925741-935985:._5	NZ_CP020018.1_937	NZ_CP020018.1_925741-935985	4653	5015	-1	NZ_CP020018.1_925741-935985:._14	RM	5018	0	0.0813	0.0	0.0488	
NZ_JBRYYC010000002.1_231127-241743:._4	NZ_JBRYYC010000002.1_253	NZ_JBRYYC010000002.1_231127-241743	2856	5000	-1	none	none	0	0	0.0	0.0	0.0	IPR006171;IPR013497;IPR013498;IPR034144
NZ_CP196580.1_73019-83572:._8	NZ_CP196580.1_83	NZ_CP196580.1_73019-83572	5558	8473	1	none	none	0	0	0.0	0.0	0.0	IPR002513;IPR025296
NZ_CP130509.1_2731606-2742207:._8	NZ_CP130509.1_2578	NZ_CP130509.1_2731606-2742207	4292	4984	-1	NZ_CP130509.1_2731606-2742207:._14	Lamassu-Fam	3308	7	0.1913	0.7	0.3948	IPR006171;IPR013497;IPR034144
NZ_LT598667.1_13444-23763:._9	NZ_LT598667.1_23	NZ_LT598667.1_13444-23763	5416	6096	1	none	none	0	0	0.0	0.0	0.0	IPR032874
NZ_OZ242943.1_1-7248:._5	NZ_OZ242943.1_4	NZ_OZ242943.1_1-7248	2254	3327	1	none	none	0	0	0.0	0.0	0.0	IPR001584;IPR025246
NZ_CP036068.1_48028-58179:._3	NZ_CP036068.1_56	NZ_CP036068.1_48028-58179	5232	5552	1	none	none	0	0	0.0	0.0	0.0	IPR006119
NC_022123.1_49680-60329:._6	NC_022123.1_61	NC_022123.1_49680-60329	4710	4994	-1	none	none	0	0	0.0	0.0	0.0	IPR001357
NZ_CP118066.1_1-7765:._6	NZ_CP118066.1_5	NZ_CP118066.1_1-7765	2783	3589	1	none	none	0	0	0.0	0.0	0.0	
NZ_LR135420.1_157663-168006:._7	NZ_LR135420.1_176	NZ_LR135420.1_157663-168006	5354	5614	1	NZ_LR135420.1_157663-168006:._9	RosmerTA	1530	4	0.4653	0.4	0.4392	IPR006120
NZ_CP168714.1_1594155-1604765:._5	NZ_CP168714.1_1604	NZ_CP168714.1_1594155-1604765	5649	5894	1	NZ_CP168714.1_1594155-1604765:._6	MazEF	0	1	1.0	0.1	0.64	
NZ_CP018073.1_33876-44498:._8	NZ_CP018073.1_46	NZ_CP018073.1_33876-44498	6654	7205	-1	NZ_CP018073.1_33876-44498:._8	Eleos	0	1	1.0	0.1	0.64	IPR005602
NZ_JBQAYQ010000002.1_44212-54519:._10	NZ_JBQAYQ010000002.1_64	NZ_JBQAYQ010000002.1_44212-54519	5391	6107	1	none	none	0	0	0.0	0.0	0.0	IPR006528
NZ_JBQAYQ010000006.1_25405-35973:._11	NZ_JBQAYQ010000006.1_30	NZ_JBQAYQ010000006.1_25405-35973	8634	8747	1	none	none	0	0	0.0	0.0	0.0	
NZ_JBQAYQ010000006.1_25405-35973:._12	NZ_JBQAYQ010000006.1_31	NZ_JBQAYQ010000006.1_25405-35973	8809	9615	1	none	none	0	0	0.0	0.0	0.0	IPR025669
NZ_JBQAYQ010000008.1_22810-33441:._2	NZ_JBQAYQ010000008.1_27	NZ_JBQAYQ010000008.1_22810-33441	464	802	1	none	none	0	0	0.0	0.0	0.0	IPR025161
NZ_JBQPVX010000002.1_23747-34333:._7	NZ_JBQPVX010000002.1_34	NZ_JBQPVX010000002.1_23747-34333	5584	6768	1	none	none	0	0	0.0	0.0	0.0	IPR040607;IPR042051;IPR049067
NZ_CP018765.1_44386-54987:._7	NZ_CP018765.1_70	NZ_CP018765.1_44386-54987	6908	7255	-1	NZ_CP018765.1_44386-54987:._4	CBASS	1980	4	0.3716	0.4	0.3829	IPR003439
NZ_CP022056.1_8913-19520:._1	NZ_CP022056.1_8	NZ_CP022056.1_8913-19520	2	463	-1	none	none	0	0	0.0	0.0	0.0	IPR011545
NZ_CP022056.1_8913-19520:._6	NZ_CP022056.1_13	NZ_CP022056.1_8913-19520	7112	7819	-1	none	none	0	0	0.0	0.0	0.0	IPR003833
NZ_CP022056.1_8913-19520:._9	NZ_CP022056.1_16	NZ_CP022056.1_8913-19520	8767	9909	-1	none	none	0	0	0.0	0.0	0.0	IPR015890
NZ_CP022057.1_2059-12678:._7	NZ_CP022057.1_8	NZ_CP022057.1_2059-12678	4574	4747	1	NZ_CP022057.1_2059-12678:._5	Anti_CRISPR	399	1	0.8191	0.1	0.5315	
NZ_CP020327.1_20181-30743:._9	NZ_CP020327.1_28	NZ_CP020327.1_20181-30743	6731	7510	-1	none	none	0	0	0.0	0.0	0.0	IPR004700
NZ_CP052936.1_582684-593333:._5	NZ_CP052936.1_556	NZ_CP052936.1_582684-593333	4752	4994	-1	none	none	0	0	0.0	0.0	0.0	IPR001357
NZ_CP098422.1_1402-12018:._8	NZ_CP098422.1_7	NZ_CP098422.1_1402-12018	5617	5979	1	none	none	0	0	0.0	0.0	0.0	IPR006171;IPR034144
NZ_CP065154.1_623345-633928:._7	NZ_CP065154.1_612	NZ_CP065154.1_623345-633928	5671	6834	1	NZ_CP065154.1_623345-633928:._1	PrrC	4646	0	0.098	0.0	0.0588	IPR026870;IPR026898
NZ_CP065155.1_23440-34089:._10	NZ_CP065155.1_32	NZ_CP065155.1_23440-34089	4710	4994	-1	none	none	0	0	0.0	0.0	0.0	IPR001357
NZ_CP065156.1_2215-12864:._6	NZ_CP065156.1_10	NZ_CP065156.1_2215-12864	4899	4994	-1	NZ_CP065156.1_2215-12864:._8	MazEF	776	1	0.6784	0.1	0.447	
NZ_CP086085.1_1-9099:._7	NZ_CP086085.1_6	NZ_CP086085.1_1-9099	4029	4373	1	none	none	0	0	0.0	0.0	0.0	IPR031607
NZ_CP086085.1_1-9099:._12	NZ_CP086085.1_11	NZ_CP086085.1_1-9099	8821	9099	1	none	none	0	0	0.0	0.0	0.0	IPR041219
NZ_CP086085.1_22644-33215:._13	NZ_CP086085.1_36	NZ_CP086085.1_22644-33215	5672	6439	1	none	none	0	0	0.0	0.0	0.0	IPR025669
NZ_CP086087.1_2113-12759:._4	NZ_CP086087.1_6	NZ_CP086087.1_2113-12759	1141	1302	-1	NZ_CP086087.1_2113-12759:._8	RosmerTA	2066	1	0.3559	0.1	0.2536	
NZ_CP086087.1_2113-12759:._9	NZ_CP086087.1_11	NZ_CP086087.1_2113-12759	4070	4879	-1	NZ_CP086087.1_2113-12759:._8	RosmerTA	97	1	0.9527	0.1	0.6116	IPR003675
NZ_CP087426.1_1965320-1975936:._5	NZ_CP087426.1_1909	NZ_CP087426.1_1965320-1975936	4716	5000	-1	none	none	0	0	0.0	0.0	0.0	
